'JobNumber','OperationSeq','SeqStatus','SeqStatusDesc','SeqDetType','WCorResID','WCorResDesc','EstRTInHrs','EstSUInHrs','RuntimeTime','RuntimeUOM','Schedule?','Contiguous?','Backflush?','GrpSchedID','CrossFlag','CrossTime','TimeFlag','SchedStrtDt','SchStartTime','SchedEndDt','SchEndTime','ActStartDt','ActEndDt','ActSetInHrs','ActRTInHrs','EstSetup$','ActSetup$','EstRun$','ActRun$','EstOverHead$','ActOverHead$','QtyComplete','RejectQty','HoldReasonID','OnHoldAtDate','OnHoldAtTime','RemainInMin','UsrRemnInMin','WorkCenterID','TrkSeq.UniqueID','TrkSeq.AuditUser','TrkSeq.AuditDate','TrkSeq.AuditTime','TrkSeq.DelayModifier','TrkSeq.Anchor?','TrkSeq.ActStartTime','TrkSeq.ActEndTime','JobTxt.StdTextID','SequenceText','StandardText'
'S/N10330',40000,'10','In-Process','W','WCA','UNIT ASSEMBLY',17.000000,0.000000,17.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',06/05/2019,07:46:00,06/06/2019,05:50:00,08/05/2019,00/00/0000,0.000000,7.480000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,571.2000,0.0000,'WCA',753839,'ADMIN',08/07/2019,08:03:06,'',False,07:42:38,00:00:00,'','',''
'S/N10330',40000,'20','Stopped','L','06','INSTALL PTO PUMP',17.000000,0.000000,17.000000,'HU',No,No,No,'N','N',0.000000,'',06/05/2019,00:00:00,06/06/2019,00:00:00,08/05/2019,00/00/0000,0.000000,7.480000,0.00000,0.00000,469.03000,163.81200,1008.41500,352.19600,0.00000,0.00000,'',00/00/0000,00:00:00,571.2000,0.0000,'WCA',753840,'ADMIN',08/07/2019,08:02:58,'',False,07:42:38,00:00:00,'','',''
'S/N10330',40005,'10','In-Process','W','WCA','UNIT ASSEMBLY',7.500000,0.000000,7.500000,'HU',Yes,Yes,No,'N','N',0.000000,'',06/06/2019,05:50:00,06/07/2019,00:30:00,08/05/2019,00/00/0000,0.000000,14.110000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,0.0000,0.0000,'WCA',753841,'ADMIN',08/12/2019,09:30:59,'',False,07:42:38,00:00:00,'','',''
'S/N10330',40005,'20','Stopped','L','25','HOSE/ASSY BASE VALVE',7.500000,0.000000,7.500000,'HU',No,No,No,'N','N',0.000000,'',06/06/2019,00:00:00,06/07/2019,00:00:00,08/05/2019,00/00/0000,0.000000,14.110000,0.00000,0.00000,206.92500,404.52200,444.88900,869.72100,0.00000,0.00000,'',00/00/0000,00:00:00,0.0000,0.0000,'WCA',753842,'ADMIN',08/12/2019,09:30:53,'',False,07:42:38,00:00:00,'','NOTE:  THIS IS AN A62 VALVE.  REMOVE THE HANDLE, WHICH IS NORMALLY THE BOOM-4 TELE.  THE 10TH SPOOL WILL BE USED FOR JIB BOOM.  SET A AND B PRESSURES AT 1500.^~^~HYDRAULIC SCHEMATIC 103787',''
'S/N10330',40010,'10','In-Process','W','WCA','UNIT ASSEMBLY',6.500000,0.000000,6.500000,'HU',Yes,Yes,No,'N','N',0.000000,'',06/07/2019,00:30:00,06/07/2019,02:49:00,08/05/2019,00/00/0000,0.000000,5.080000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,85.2000,0.0000,'WCA',753843,'ADMIN',08/08/2019,08:29:12,'',False,07:42:38,00:00:00,'','',''
'S/N10330',40010,'20','Stopped','L','27','LOWER OUTLETS',6.500000,0.000000,6.500000,'HU',No,No,No,'N','N',0.000000,'',06/07/2019,00:00:00,06/07/2019,00:00:00,08/05/2019,00/00/0000,0.000000,5.080000,0.00000,0.00000,179.33500,143.43900,385.57000,308.39300,0.00000,0.00000,'',00/00/0000,00:00:00,85.2000,0.0000,'WCA',753844,'ADMIN',08/08/2019,08:29:06,'',False,07:42:38,00:00:00,'','',''
'S/N10330',40015,'10','In-Process','W','WCA','UNIT ASSEMBLY',32.000000,0.000000,32.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',06/07/2019,02:49:00,06/10/2019,06:14:00,08/06/2019,00/00/0000,0.000000,10.420000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1294.8000,0.0000,'WCA',753845,'ADMIN',08/08/2019,08:29:09,'',False,07:52:46,00:00:00,'','',''
'S/N10330',40015,'20','Stopped','L','40','HOSE UNIT COMPLETE',32.000000,0.000000,32.000000,'HU',No,No,No,'N','N',0.000000,'',06/07/2019,00:00:00,06/10/2019,00:00:00,08/06/2019,00/00/0000,0.000000,10.420000,0.00000,0.00000,882.88000,297.59500,1898.19200,639.83000,0.00000,0.00000,'',00/00/0000,00:00:00,1294.8000,0.0000,'WCA',753846,'ADMIN',08/08/2019,08:29:03,'',False,07:52:46,00:00:00,'','HYDRAULIC SCHEMATIC 103787',''
'S/N10330',40020,'10','In-Process','W','WCA','UNIT ASSEMBLY',20.000000,0.000000,20.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',06/10/2019,06:14:00,06/11/2019,05:22:00,08/05/2019,00/00/0000,0.000000,10.600000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,564.0000,0.0000,'WCA',753847,'ADMIN',08/07/2019,08:03:05,'',False,07:42:38,00:00:00,'','',''
'S/N10330',40020,'20','Stopped','L','41B','WIRE-CAB AND T-1',20.000000,0.000000,20.000000,'HU',No,No,No,'N','N',0.000000,'',06/10/2019,00:00:00,06/11/2019,00:00:00,08/05/2019,00/00/0000,0.000000,10.600000,0.00000,0.00000,551.80000,292.45400,1186.37000,628.77600,0.00000,0.00000,'',00/00/0000,00:00:00,564.0000,0.0000,'WCA',753848,'ADMIN',08/07/2019,08:02:57,'',False,07:42:38,00:00:00,'','',''
'S/N10330',40023,'10','In-Process','W','WCA','UNIT ASSEMBLY',20.000000,0.000000,20.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',06/11/2019,05:22:00,06/12/2019,04:30:00,08/06/2019,00/00/0000,0.000000,5.220000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,886.8000,0.0000,'WCA',754794,'ADMIN',08/07/2019,08:03:08,'P',False,07:52:46,00:00:00,'','',''
'S/N10330',40023,'20','Stopped','L','41DD','INSTALL WORK LIGHTS',20.000000,0.000000,20.000000,'HU',No,No,No,'N','N',0.000000,'',06/11/2019,00:00:00,06/12/2019,00:00:00,08/06/2019,00/00/0000,0.000000,5.220000,0.00000,0.00000,551.80000,150.49200,1186.37000,323.55700,0.00000,0.00000,'',00/00/0000,00:00:00,886.8000,0.0000,'WCA',754795,'ADMIN',08/07/2019,08:03:01,'P',False,07:52:46,00:00:00,'','ELECTRICAL DRAWING 104500^~INSTALL (2) FLOOD LAMPS ON B-1^~INSTALL (2) FLOOD LAMPS ON B-2^~INSTALL (1) WORK LAMP W/SWITCH ON TOP OF THE T-1 JUNCTION BOX^~INSTALL (2) SPOT LIGHTS ON BOOM-3^~INSYTALL A WORK LAMP LED OVER THE CONTROLS IN THE PLATFORM.',''
'S/N10330',40025,'10','In-Process','W','WCA','UNIT ASSEMBLY',6.000000,0.000000,6.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',06/12/2019,04:30:00,06/12/2019,06:38:00,07/24/2019,00/00/0000,0.000000,8.810000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,0.0000,0.0000,'WCA',753849,'ADMIN',08/08/2019,08:29:11,'',False,08:30:06,00:00:00,'','',''
'S/N10330',40025,'20','Stopped','L','41C','WIRE-AXL/CWT/T-1',6.000000,0.000000,6.000000,'HU',No,No,No,'N','N',0.000000,'',06/12/2019,00:00:00,06/12/2019,00:00:00,07/24/2019,00/00/0000,0.000000,8.810000,0.00000,0.00000,165.54000,235.72000,355.91100,506.79900,0.00000,0.00000,'',00/00/0000,00:00:00,0.0000,0.0000,'WCA',753850,'ADMIN',08/08/2019,08:29:06,'',False,08:30:06,00:00:00,'','',''
'S/N10330',40030,'10','In-Process','W','WCA','UNIT ASSEMBLY',40.000000,0.000000,40.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',06/12/2019,06:38:00,06/14/2019,04:55:00,08/05/2019,00/00/0000,0.000000,42.810000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,0.0000,0.0000,'WCA',753851,'ADMIN',08/12/2019,09:43:11,'',False,07:42:38,00:00:00,'','',''
'S/N10330',40030,'20','Stopped','L','41P','WIRE T-1/RADIOS/VLVS',40.000000,0.000000,40.000000,'HU',No,No,No,'N','N',0.000000,'',06/12/2019,00:00:00,06/14/2019,00:00:00,08/05/2019,00/00/0000,0.000000,42.810000,0.00000,0.00000,1103.60000,1181.12800,2372.74000,2539.42500,0.00000,0.00000,'',00/00/0000,00:00:00,0.0000,0.0000,'WCA',753852,'ADMIN',08/12/2019,09:43:06,'',False,07:42:38,00:00:00,'','',''
'S/N10330',40035,'10','In-Process','W','WCA','UNIT ASSEMBLY',20.000000,0.000000,20.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',06/14/2019,04:55:00,06/17/2019,04:03:00,07/24/2019,00/00/0000,0.000000,14.690000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,318.6000,0.0000,'WCA',753853,'ADMIN',08/08/2019,08:29:11,'',False,08:30:06,00:00:00,'','',''
'S/N10330',40035,'20','Stopped','L','41Q','WIRE PLATFORM',20.000000,0.000000,20.000000,'HU',No,No,No,'N','N',0.000000,'',06/14/2019,00:00:00,06/17/2019,00:00:00,07/24/2019,00/00/0000,0.000000,14.690000,0.00000,0.00000,551.80000,367.25000,1186.37000,789.58800,0.00000,0.00000,'',00/00/0000,00:00:00,318.6000,0.0000,'WCA',753854,'ADMIN',08/08/2019,08:29:05,'',False,08:30:06,00:00:00,'','ELECTRICAL SCHEMATIC 104501.',''
'S/N10330',40040,'10','In-Process','W','WCA','UNIT ASSEMBLY',8.000000,0.000000,8.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',06/17/2019,04:03:00,06/17/2019,06:54:00,08/02/2019,00/00/0000,0.000000,8.410000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,0.0000,0.0000,'WCA',753855,'ADMIN',08/05/2019,12:39:43,'',False,12:33:09,00:00:00,'','',''
'S/N10330',40040,'20','Stopped','L','41S','BOOM CABLE 12V 120V',8.000000,0.000000,8.000000,'HU',No,No,No,'N','N',0.000000,'',06/17/2019,00:00:00,06/17/2019,00:00:00,08/02/2019,00/00/0000,0.000000,8.410000,0.00000,0.00000,220.72000,222.32200,474.54800,477.99100,0.00000,0.00000,'',00/00/0000,00:00:00,0.0000,0.0000,'WCA',753856,'ADMIN',08/05/2019,12:39:38,'',False,12:33:09,00:00:00,'','EXTRA 14/3 WIRE FROM T-1 TO THE END OF BOOM-3 INNER FOR THE BOOM-3 SPOT LIGHTS',''
'S/N10330',40045,'10','In-Process','W','WCA','UNIT ASSEMBLY',15.000000,0.000000,15.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',06/17/2019,06:54:00,06/18/2019,04:15:00,07/29/2019,00/00/0000,0.000000,7.340000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,459.6000,0.0000,'WCA',753857,'ADMIN',08/06/2019,07:50:49,'',False,07:44:52,00:00:00,'','',''
'S/N10330',40045,'20','Stopped','L','41CC','WIRE B2/T2/TIP ALARM',15.000000,0.000000,15.000000,'HU',No,No,No,'N','N',0.000000,'',06/17/2019,00:00:00,06/18/2019,00:00:00,07/29/2019,00/00/0000,0.000000,7.340000,0.00000,0.00000,413.85000,192.89400,889.77800,414.72100,0.00000,0.00000,'',00/00/0000,00:00:00,459.6000,0.0000,'WCA',753858,'ADMIN',08/06/2019,07:50:41,'',False,07:44:52,00:00:00,'','',''
'S/N10330',40050,'10','In-Process','W','WCA','UNIT ASSEMBLY',16.000000,0.000000,16.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',06/18/2019,04:15:00,06/19/2019,01:57:00,08/09/2019,00/00/0000,0.000000,13.370000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,157.8000,0.0000,'WCA',753859,'ADMIN',08/13/2019,07:33:25,'',False,09:30:48,00:00:00,'','',''
'S/N10330',40050,'20','Stopped','L','50A','START-UP HYD ADJ',16.000000,0.000000,16.000000,'HU',No,No,No,'N','N',0.000000,'',06/18/2019,00:00:00,06/19/2019,00:00:00,08/09/2019,00/00/0000,0.000000,13.370000,0.00000,0.00000,441.44000,316.95300,949.09600,681.44900,0.00000,0.00000,'',00/00/0000,00:00:00,157.8000,0.0000,'WCA',753860,'ADMIN',08/13/2019,07:33:16,'',False,09:30:48,00:00:00,'','',''
'S/N10330',40055,'10','In-Process','W','WCA','UNIT ASSEMBLY',14.000000,0.000000,14.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',06/19/2019,01:57:00,06/19/2019,06:57:00,08/09/2019,00/00/0000,0.000000,12.980000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,61.2000,0.0000,'WCA',753861,'ADMIN',08/13/2019,07:33:26,'',False,09:30:48,00:00:00,'','',''
'S/N10330',40055,'20','Stopped','L','50B','START-UP CONTROLS',14.000000,0.000000,14.000000,'HU',No,No,No,'N','N',0.000000,'',06/19/2019,00:00:00,06/19/2019,00:00:00,08/09/2019,00/00/0000,0.000000,12.980000,0.00000,0.00000,386.26000,357.08900,830.45900,767.74200,0.00000,0.00000,'',00/00/0000,00:00:00,61.2000,0.0000,'WCA',753862,'ADMIN',08/13/2019,07:33:18,'',False,09:30:48,00:00:00,'','',''
'S/N10330',50000,'10','In-Process','W','WCA','UNIT ASSEMBLY',8.000000,0.000000,8.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',06/19/2019,06:57:00,06/20/2019,01:48:00,08/13/2019,00/00/0000,0.000000,7.200000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,48.0000,0.0000,'WCA',753863,'ADMIN',08/14/2019,08:31:31,'',False,08:07:26,00:00:00,'','',''
'S/N10330',50000,'20','Stopped','L','09','BRG BOLTS/CLAMP HOSE',8.000000,0.000000,8.000000,'HU',No,No,No,'N','N',0.000000,'',06/19/2019,00:00:00,06/20/2019,00:00:00,08/13/2019,00/00/0000,0.000000,7.200000,0.00000,0.00000,220.72000,191.23400,474.54800,411.15300,0.00000,0.00000,'',00/00/0000,00:00:00,480.0000,0.0000,'WCA',753864,'ADMIN',08/14/2019,08:31:19,'',False,08:07:26,00:00:00,'','',''
'S/N10330',50005,'10','In-Process','W','WCA','UNIT ASSEMBLY',15.000000,0.000000,15.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',06/20/2019,01:48:00,06/20/2019,07:09:00,08/08/2019,00/00/0000,0.000000,6.650000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,501.0000,0.0000,'WCA',753865,'ADMIN',08/12/2019,09:47:22,'',False,09:19:45,00:00:00,'','',''
'S/N10330',50005,'20','Stopped','L','48','STABILITY TEST',15.000000,0.000000,15.000000,'HU',No,No,No,'N','N',0.000000,'',06/20/2019,00:00:00,06/20/2019,00:00:00,08/08/2019,00/00/0000,0.000000,6.650000,0.00000,0.00000,413.85000,180.95100,889.77800,389.04400,0.00000,0.00000,'',00/00/0000,00:00:00,501.0000,0.0000,'WCA',753866,'ADMIN',08/12/2019,09:47:19,'',False,09:19:45,00:00:00,'','',''
'S/N10330',50010,'10','In-Process','W','WCA','UNIT ASSEMBLY',4.000000,0.000000,4.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',06/20/2019,07:09:00,06/21/2019,00:34:00,08/07/2019,00/00/0000,0.000000,1.090000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,174.6000,0.0000,'WCA',753867,'ADMIN',08/08/2019,08:29:13,'',False,08:22:01,00:00:00,'','',''
'S/N10330',50010,'20','Stopped','L','49','ADD ADDN''L CTWT',4.000000,0.000000,4.000000,'HU',No,No,No,'N','N',0.000000,'',06/20/2019,00:00:00,06/21/2019,00:00:00,08/07/2019,00/00/0000,0.000000,1.090000,0.00000,0.00000,110.36000,30.07300,237.27400,64.65700,0.00000,0.00000,'',00/00/0000,00:00:00,174.6000,0.0000,'WCA',753868,'ADMIN',08/08/2019,08:29:07,'',False,08:22:01,00:00:00,'','',''
'S/N10330',50015,'10','In-Process','W','WCA','UNIT ASSEMBLY',35.000000,0.000000,35.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',06/21/2019,00:34:00,06/24/2019,05:04:00,08/12/2019,00/00/0000,0.000000,14.560000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1226.4000,0.0000,'WCA',753869,'ADMIN',08/13/2019,07:33:27,'',False,07:25:37,00:00:00,'','',''
'S/N10330',50015,'20','Stopped','L','50C','BRIDGE TESTING',35.000000,0.000000,35.000000,'HU',No,No,No,'N','N',0.000000,'',06/21/2019,00:00:00,06/24/2019,00:00:00,08/12/2019,00/00/0000,0.000000,14.560000,0.00000,0.00000,965.65000,393.37600,2076.14800,845.75800,0.00000,0.00000,'',00/00/0000,00:00:00,1226.4000,0.0000,'WCA',753870,'ADMIN',08/13/2019,07:33:18,'',False,07:25:37,00:00:00,'','',''
'S/N10330',60000,'10','In-Process','W','WCA','UNIT ASSEMBLY',46.000000,0.000000,46.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',06/24/2019,05:04:00,06/26/2019,05:29:00,08/13/2019,00/00/0000,0.000000,1.020000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,2699.0000,0.0000,'WCA',753871,'ADMIN',08/14/2019,08:31:32,'',False,08:07:26,00:00:00,'','',''
'S/N10330',60000,'20','Stopped','L','78','FINAL FINISH',46.000000,0.000000,46.000000,'HU',No,No,No,'N','N',0.000000,'',06/24/2019,00:00:00,06/26/2019,00:00:00,08/13/2019,00/00/0000,0.000000,1.020000,0.00000,0.00000,1269.14000,29.70200,2728.65100,63.86000,0.00000,0.00000,'',00/00/0000,00:00:00,2760.0000,0.0000,'WCA',753872,'ADMIN',08/14/2019,08:31:19,'',False,08:07:26,00:00:00,'','INSTALL A FIRE EXTINGUISHER AT T-1 AND IN THE PLATFROM.',''
'S/N10330',60005,'0','Not Started','W','WCA','UNIT ASSEMBLY',12.000000,0.000000,12.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',06/26/2019,05:29:00,06/27/2019,01:46:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,720.0000,0.0000,'WCA',753873,'PAT',12/20/2018,16:54:28,'',False,00:00:00,00:00:00,'','',''
'S/N10330',60005,'0','Not Started','L','78D','DECALS',12.000000,0.000000,12.000000,'HU',No,No,No,'N','N',0.000000,'',06/26/2019,00:00:00,06/27/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,331.08000,0.00000,711.82200,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,720.0000,0.0000,'WCA',753874,'PAT',12/20/2018,16:54:28,'',False,00:00:00,00:00:00,'','',''
'S/N10330',60006,'10','In-Process','W','WCA','UNIT ASSEMBLY',5.000000,0.000000,5.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',06/27/2019,01:46:00,06/27/2019,03:33:00,08/13/2019,00/00/0000,0.000000,1.090000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,235.0000,0.0000,'WCA',754792,'ADMIN',08/14/2019,08:31:23,'P',False,08:07:26,00:00:00,'','',''
'S/N10330',60006,'20','Stopped','L','78H','INSTALL COVERS',5.000000,0.000000,5.000000,'HU',No,No,No,'N','N',0.000000,'',06/27/2019,00:00:00,06/27/2019,00:00:00,08/13/2019,00/00/0000,0.000000,1.090000,0.00000,0.00000,137.95000,31.13000,296.59300,66.93000,0.00000,0.00000,'',00/00/0000,00:00:00,300.0000,0.0000,'WCA',754793,'ADMIN',08/14/2019,08:31:09,'P',False,08:07:26,00:00:00,'','INSTALL A CUSTOM MADE COVER FOR THE REAR AND SIDES OF THE PLATFORM.   ORDER FROM PROCTOR CANVAS.',''
'S/N10330',60010,'0','Not Started','W','WCA','UNIT ASSEMBLY',10.000000,0.000000,10.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',06/27/2019,03:33:00,06/27/2019,07:07:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,600.0000,0.0000,'WCA',753875,'PAT',12/20/2018,16:54:30,'',False,00:00:00,00:00:00,'','',''
'S/N10330',60010,'0','Not Started','L','50D','FINAL BRIDGE TESTING',10.000000,0.000000,10.000000,'HU',No,No,No,'N','N',0.000000,'',06/27/2019,00:00:00,06/27/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,275.90000,0.00000,593.18500,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,600.0000,0.0000,'WCA',753876,'PAT',12/20/2018,16:54:30,'',False,00:00:00,00:00:00,'','',''
'S/N10330',70000,'10','In-Process','W','WCA','UNIT ASSEMBLY',9.000000,0.000000,9.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',06/27/2019,07:07:00,06/28/2019,02:19:00,06/28/2019,00/00/0000,0.000000,7.670000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,80.0000,0.0000,'WCA',753877,'ADMIN',08/14/2019,08:31:32,'',False,08:57:38,00:00:00,'','',''
'S/N10330',70000,'20','Stopped','L','56','MTGS/PPRWORK/MOVE',9.000000,0.000000,9.000000,'HU',No,No,No,'N','N',0.000000,'',06/27/2019,00:00:00,06/28/2019,00:00:00,06/28/2019,00/00/0000,0.000000,7.670000,0.00000,0.00000,248.31000,215.19600,533.86700,462.67100,0.00000,0.00000,'',00/00/0000,00:00:00,160.2000,0.0000,'WCA',753878,'ADMIN',08/14/2019,08:31:19,'',False,08:57:38,00:00:00,'','',''
'S/N10330',70005,'10','In-Process','W','WCA','UNIT ASSEMBLY',4.000000,0.000000,4.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',06/28/2019,02:19:00,06/28/2019,03:44:00,07/03/2019,00/00/0000,0.000000,4.530000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,0.0000,0.0000,'WCA',753879,'ADMIN',08/07/2019,08:03:08,'',False,09:48:53,00:00:00,'','',''
'S/N10330',70005,'20','Stopped','L','ENGR','REWORK ENG/DRAFTING',4.000000,0.000000,4.000000,'HU',No,No,No,'N','N',0.000000,'',06/28/2019,00:00:00,06/28/2019,00:00:00,07/03/2019,00/00/0000,0.000000,4.530000,0.00000,0.00000,110.36000,120.37300,237.27400,258.80100,0.00000,0.00000,'',00/00/0000,00:00:00,0.0000,0.0000,'WCA',753880,'ADMIN',08/07/2019,08:03:00,'',False,09:48:53,00:00:00,'','',''
'S/N10330',70010,'10','In-Process','W','WCA','UNIT ASSEMBLY',8.000000,0.000000,8.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',06/28/2019,03:44:00,06/28/2019,06:35:00,07/01/2019,00/00/0000,0.000000,3.370000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,277.8000,0.0000,'WCA',753881,'ADMIN',08/08/2019,08:29:13,'',False,07:26:50,00:00:00,'','',''
'S/N10330',70010,'20','Stopped','L','PROD','REWORK PRODUCTION',8.000000,0.000000,8.000000,'HU',No,No,No,'N','N',0.000000,'',06/28/2019,00:00:00,06/28/2019,00:00:00,07/01/2019,00/00/0000,0.000000,3.370000,0.00000,0.00000,220.72000,80.73700,474.54800,173.58500,0.00000,0.00000,'',00/00/0000,00:00:00,277.8000,0.0000,'WCA',753882,'ADMIN',08/08/2019,08:29:08,'',False,07:26:50,00:00:00,'','',''
'S/N10330',70015,'10','In-Process','W','WCA','UNIT ASSEMBLY',4.000000,0.000000,4.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',06/28/2019,06:35:00,06/28/2019,08:00:00,07/31/2019,00/00/0000,0.000000,0.500000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,210.0000,0.0000,'WCA',753883,'ADMIN',08/05/2019,09:31:18,'',False,09:23:43,00:00:00,'','',''
'S/N10330',70015,'20','Stopped','L','VEND','REWORK VENDOR',4.000000,0.000000,4.000000,'HU',No,No,No,'N','N',0.000000,'',06/28/2019,00:00:00,06/28/2019,00:00:00,07/31/2019,00/00/0000,0.000000,0.500000,0.00000,0.00000,110.36000,13.79500,237.27400,29.65900,0.00000,0.00000,'',00/00/0000,00:00:00,210.0000,0.0000,'WCA',753884,'ADMIN',08/05/2019,09:31:12,'',False,09:23:43,00:00:00,'','',''
'S/N10330',70020,'0','Not Started','W','WCA','UNIT ASSEMBLY',0.000000,0.000000,0.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',06/28/2019,08:00:00,06/28/2019,08:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,0.0000,0.0000,'WCA',753885,'PAT',12/20/2018,16:54:30,'',False,00:00:00,00:00:00,'','',''
'S/N10330',70020,'0','Not Started','L','54','SHIP LOOSE ITEMS',0.000000,0.000000,0.000000,'HU',No,No,No,'N','N',0.000000,'',06/28/2019,00:00:00,06/28/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,0.0000,0.0000,'WCA',753886,'PAT',12/20/2018,16:54:30,'',False,00:00:00,00:00:00,'','',''
'S/N10335',10001,'10','In-Process','W','WCA','UNIT ASSEMBLY',85.000000,0.000000,85.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',03/15/2019,01:59:00,03/18/2019,06:29:00,07/23/2019,00/00/0000,0.000000,56.270000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1725.0000,0.0000,'WCA',746429,'ADMIN',08/05/2019,12:39:40,'',False,07:57:34,00:00:00,'','',''
'S/N10335',10001,'20','Stopped','L','02','CHASSIS PREP',85.000000,0.000000,85.000000,'HU',No,No,No,'N','N',0.000000,'',03/15/2019,00:00:00,03/18/2019,00:00:00,07/23/2019,00/00/0000,0.000000,56.270000,0.00000,0.00000,2345.15000,1552.48900,5042.07300,3337.85200,0.00000,0.00000,'',00/00/0000,00:00:00,3252.6000,0.0000,'WCA',746430,'ADMIN',08/05/2019,12:39:34,'',False,07:57:34,00:00:00,'','',''
