'JobNumber','OperationSeq','LineType','ComponentItemNumber','DrawingVersion','Description1','Description2','Location','BinNumber','BOMQty','StockingUOM','FlatUnit','Lotsize','Yield','QtyRequired','QtyIssued','UnitCost','CommitToProdDone?','Backflush','BOMReference','PhantomItemNumber','PhantomUniqueID','SupplyType','SupplyNo','SeqOrderBy','Status','QtyPendingPost','ClosedStatus','SupplierID','ComponentVersion','OverheadUnitCost','QtyMoved','SubstituteCode','SubstituteLinkUniqueID','UniqueID','AuditUser','AuditDate','AuditTime','CreatedFromPO','CreatedFromVoucher','DisplayOnShipBOM','DfltShipGroupNo.','JobTxt.StdTextID','BOMText','StandardText'
'S/N10342',40005,'MT','.093758','','VALVE BRACKET RH A62-4 3/16 A36','ZINC PLATE','W1','Q1B',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,20.55000000,True,No,'','',0,'','',140,'0',0.00000,'','','',0.00000,0.00000,'',0,759638,'PAT',04/05/2019,13:55:42,'','','N','','','',''
'S/N10342',40010,'MT','.058200','','OUTLET BOX GANG SINGLE 3/4 OUTLETS','','W1','A7D4',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,13.03840000,True,No,'','',0,'','',10,'0',0.00000,'','','',0.00000,0.00000,'',0,759639,'PAT',04/05/2019,13:55:42,'','','N','','','',''
'S/N10342',40010,'MT','.014573','','OUTLET ELECTRIC DUPLEX 20 AMP BROWN','','W1','A1F2',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,1.68000000,True,No,'','',0,'','',20,'0',0.00000,'','','',0.00000,0.00000,'',0,759640,'PAT',04/05/2019,13:55:42,'','','N','','','',''
'S/N10342',40010,'MT','.027161','','COVER OUTLET DUPLEX WR81-C','','W1','A5H3',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,3.08000000,True,No,'','',0,'','',30,'0',0.00000,'','','',0.00000,0.00000,'',0,759641,'PAT',04/05/2019,13:55:42,'','','N','','','',''
'S/N10342',40010,'MT','.063055','','CABLE 10-3 SEOOWA  1000 FT CONTINUOUS','','W1','ELECTRICAL RACK',40.00000,'FT','U',1.00000,100.000,40.00000,0.00000,1.12850000,True,No,'','',0,'','',40,'0',0.00000,'','','',0.00000,0.00000,'',0,759642,'PAT',04/05/2019,13:55:42,'','','N','','','',''
'S/N10342',40015,'DW','B100549','','HYDRAULIC SCHEMATIC A62 CYL CTWT','','','',1.00000,'','F',1.00000,100.000,1.00000,0.00000,0.00000000,True,No,'','',0,'','',10,'0',0.00000,'','','',0.00000,0.00000,'',0,759643,'PAT',04/05/2019,13:55:42,'','','N','','','',''
'S/N10342',40015,'MT','.063260','','BRACKET AXLE LOCK TEE 3/16 X 1 1/4 X 7','','W1','A12E5',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,12.05000000,True,No,'','',0,'','',20,'0',0.00000,'','','',0.00000,0.00000,'',0,759644,'PAT',04/05/2019,13:55:42,'','','N','','','',''
'S/N10342',40015,'MT','.096457','','HYDRAULIC OIL MOBIL 10 DTE EXCEL 32','','W1','BULK TANK',60.00000,'GAL','U',1.00000,100.000,60.00000,0.00000,11.49000000,True,No,'','',0,'','',30,'0',0.00000,'','','',0.00000,0.00000,'',0,759645,'PAT',04/05/2019,13:55:43,'','','N','','','',''
'S/N10342',40015,'MT','.066947','','HOSE RING WELDMENT','','W1','B5B',4.00000,'EA','U',1.00000,100.000,4.00000,0.00000,25.13000000,True,No,'','',0,'','',40,'0',0.00000,'','','',0.00000,0.00000,'',0,759646,'PAT',04/05/2019,13:55:43,'','','N','','','',''
'S/N10342',40020,'DW','B097638','','WIRING DIAGRAM A62 DP700','','','',1.00000,'','F',1.00000,100.000,1.00000,0.00000,0.00000000,True,No,'','',0,'','',10,'0',0.00000,'','','',0.00000,0.00000,'',0,759647,'PAT',04/05/2019,13:55:43,'','','N','','','',''
'S/N10342',40020,'DW','B100552','','MAIN ELECTRICAL SCHEMATIC A62 MAGNATEK','','','',1.00000,'','F',1.00000,100.000,1.00000,0.00000,0.00000000,True,No,'','',0,'','',20,'0',0.00000,'','','',0.00000,0.00000,'',0,759648,'PAT',04/05/2019,13:55:43,'','','N','','','',''
'S/N10342',40020,'MT','.093752','','INTERCOM MOUNT PLATE T-1 FRC 1/8 ALUM','','W1','D8 FLOOR',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,18.50000000,True,No,'','',0,'','',30,'0',0.00000,'','','',0.00000,0.00000,'',0,759649,'',07/02/2019,15:31:53,'','','N','','','',''
'S/N10342',40020,'MT','.100120','','WELDMENT ADJ CAB STAND FRC INTERCOM A62','','W1','B1C',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,188.90000000,True,No,'','',0,'','',40,'0',0.00000,'','','',0.00000,0.00000,'',0,759650,'PAT',04/05/2019,13:55:43,'','','N','','','',''
'S/N10342',40020,'MT','.069552','','CIRCUIT BREAKER 12 VOLT 80 AMP MAN RESET','46983','W1','A9H3',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,31.58000000,True,No,'','',0,'','',50,'0',0.00000,'','','',0.00000,0.00000,'',0,759651,'PAT',04/05/2019,13:55:43,'','','N','','','',''
'S/N10342',40020,'MT','.097134','','INTERCOM KIT FRC  ICA902-213','2 MASTERS W/HEADSET; SLAVE NO HEADSET','W1','F5A',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,1775.90000000,True,No,'','',0,'','',60,'0',0.00000,'','','',0.00000,0.00000,'',0,759652,'PAT',04/05/2019,13:55:43,'','','N','','','',''
'S/N10342',40020,'MT','.063754','','CABLE 18/4 SO SHIELDED  BELDEN 9418','','W1','ELECTRICAL RACK',25.00000,'FT','U',1.00000,100.000,25.00000,0.00000,0.93215000,True,No,'','',0,'','',70,'0',0.00000,'','','',0.00000,0.00000,'',0,759653,'PAT',04/05/2019,13:55:43,'','','N','','','',''
'S/N10342',40020,'MT','.097172','','JUNCTION BOX MODIFICATION','','W1','D4A',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,63.92000000,True,No,'','',0,'','',80,'0',0.00000,'','','',0.00000,0.00000,'',0,759654,'PAT',04/05/2019,13:55:43,'','','N','','','',''
'S/N10342',40020,'MT','.100605','','SWITCH PANEL NO PTO SWITCH OR HOUR METER','Q-FPF-70310-1-100605','W1','D4C',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,492.24000000,True,No,'','',0,'','',90,'0',0.00000,'','','',0.00000,0.00000,'',0,759655,'PAT',04/05/2019,13:55:43,'','','N','','','',''
'S/N10342',40020,'MT','.063753','','AMPHENOL CAP  9760-10','96F5940','W1','A7F2',2.00000,'EA','U',1.00000,100.000,2.00000,0.00000,4.00000000,True,No,'','',0,'','',100,'0',0.00000,'','','',0.00000,0.00000,'',0,759656,'PAT',04/05/2019,13:55:43,'','','N','','','',''
'S/N10342',40023,'DW','A100474','','ELECTRICAL DIAGRAM BOOM LED LIGHTS','','','',1.00000,'','F',1.00000,100.000,1.00000,0.00000,0.00000000,True,No,'','',0,'','',10,'0',0.00000,'','','',0.00000,0.00000,'',0,759657,'PAT',04/05/2019,13:55:43,'','','','','','',''
'S/N10342',40023,'MT','.100472','','LIGHT BRACKET PLATFORM 1/8 ALUM','','W1','B3B',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,126.79000000,True,No,'','',0,'','',20,'0',0.00000,'','','',0.00000,0.00000,'',0,759658,'',07/02/2019,15:31:54,'','','N','','','',''
'S/N10342',40023,'MT','.081274','','CABLE 14/3 WIRE SJEOOWA','','W1','ELECTRICAL RACK',100.00000,'FT','U',1.00000,100.000,100.00000,0.00000,0.39655000,True,No,'','',0,'','',30,'0',0.00000,'','','',0.00000,0.00000,'',0,759659,'PAT',04/05/2019,13:55:43,'','','N','','','',''
'S/N10342',40023,'MT','.100093','','LED FLOOD LAMP 12V   27WATT NORTECH','2250 LUMINEN    9059','W1','C2C',4.00000,'EA','U',1.00000,100.000,4.00000,0.00000,28.90000000,True,No,'','',0,'','',40,'0',0.00000,'','','',0.00000,0.00000,'',0,759660,'PAT',04/05/2019,13:55:43,'','','N','','','',''
'S/N10342',40023,'MT','.081277','','CABLE 18/3 WIRE SJEOOWA','','W1','ELECTRICAL RACK',100.00000,'FT','U',1.00000,100.000,100.00000,0.00000,0.25750000,True,No,'','',0,'','',50,'0',0.00000,'','','',0.00000,0.00000,'',0,759661,'PAT',04/05/2019,13:55:43,'','','N','','','',''
'S/N10342',40023,'MT','.091136','','DEUTSCH RECEPTACLE BUSS  DT04-6P-EP14','(2) 3-PIN BUSS','W1','A9H1',4.00000,'EA','U',1.00000,100.000,4.00000,0.00000,9.41000000,True,No,'','',0,'','',60,'0',0.00000,'','','',0.00000,0.00000,'',0,759662,'PAT',04/05/2019,13:55:43,'','','N','','','',''
'S/N10342',40023,'MT','.069691','','DEUTSCH PLUG DT06-6S','','W1','A9I2',4.00000,'EA','U',1.00000,100.000,4.00000,0.00000,1.41000000,True,No,'','',0,'','',70,'0',0.00000,'','','',0.00000,0.00000,'',0,759663,'PAT',04/05/2019,13:55:43,'','','N','','','',''
'S/N10342',40023,'MT','.069693','','DEUTSCH WEDGE W6S','','W1','A9I4',4.00000,'EA','U',1.00000,100.000,4.00000,0.00000,0.16000000,True,No,'','',0,'','',80,'0',0.00000,'','','',0.00000,0.00000,'',0,759664,'PAT',04/05/2019,13:55:43,'','','N','','','',''
'S/N10342',40023,'MT','.095988','','DEUTSCH RECEPTACLE DT04-2P','','W1','A9I5',8.00000,'EA','U',1.00000,100.000,8.00000,0.00000,0.49000000,True,No,'','',0,'','',90,'0',0.00000,'','','',0.00000,0.00000,'',0,759665,'PAT',04/05/2019,13:55:43,'','','N','','','',''
'S/N10342',40023,'MT','.095989','','DEUTSCH PLUG  DT06-2S','','W1','A10H5',8.00000,'EA','U',1.00000,100.000,8.00000,0.00000,0.84000000,True,No,'','',0,'','',100,'0',0.00000,'','','',0.00000,0.00000,'',0,759666,'PAT',04/05/2019,13:55:43,'','','N','','','',''
'S/N10342',40023,'MT','.095993','','DEUTSCH WEDGE  W2S','','W1','A9I4',8.00000,'EA','U',1.00000,100.000,8.00000,0.00000,0.05000000,True,No,'','',0,'','',110,'0',0.00000,'','','',0.00000,0.00000,'',0,759667,'PAT',04/05/2019,13:55:43,'','','N','','','',''
'S/N10342',40023,'MT','.095991','','DEUTSCH WEDGE  W2P','','W1','A9I5',8.00000,'EA','U',1.00000,100.000,8.00000,0.00000,0.05000000,True,No,'','',0,'','',120,'0',0.00000,'','','',0.00000,0.00000,'',0,759668,'PAT',04/05/2019,13:55:43,'','','N','','','',''
'S/N10342',40023,'MT','.067616','','DEUTSCH SOCKET 0462-201-16141','','W1','WAREHOUSE OFFICE',32.00000,'EA','U',1.00000,100.000,32.00000,0.00000,3.35000000,True,No,'','',0,'','',130,'0',0.00000,'','','',0.00000,0.00000,'',0,759669,'PAT',04/05/2019,13:55:43,'','','N','','','',''
'S/N10342',40023,'MT','.069583','','DEUTSCH PIN 0460-202-16141','','W1','WAREHOUSE OFFICE',16.00000,'EA','U',1.00000,100.000,16.00000,0.00000,0.34000000,True,No,'','',0,'','',140,'0',0.00000,'','','',0.00000,0.00000,'',0,759670,'PAT',04/05/2019,13:55:43,'','','N','','','',''
'S/N10342',40023,'MT','.069730','','DEUTSCH SOCKET 0462-209-16141','14-16 GA','W1','WAREHOUSE OFFICE',8.00000,'EA','U',1.00000,100.000,8.00000,0.00000,0.45000000,True,No,'','',0,'','',150,'0',0.00000,'','','',0.00000,0.00000,'',0,759671,'PAT',04/05/2019,13:55:43,'','','N','','','',''
'S/N10342',40025,'DW','B100553','','ELEC ECHEMATIC A62 AXLE LOCK/CTWT/T-1','','','',1.00000,'','F',1.00000,100.000,1.00000,0.00000,0.00000000,True,No,'','',0,'','',10,'0',0.00000,'','','',0.00000,0.00000,'',0,759672,'PAT',04/05/2019,13:55:44,'','','N','','','',''
'S/N10342',40030,'DW','B097962','','BASE VALVE WIRING A62','','','',1.00000,'','F',1.00000,100.000,1.00000,0.00000,0.00000000,True,No,'','',0,'','',10,'0',0.00000,'','','',0.00000,0.00000,'',0,759673,'PAT',04/05/2019,13:55:44,'','','N','','','',''
'S/N10342',40030,'DW','B103003','','RADIO, DISPLAY  AND JUNCTION BOX A52A62','','','',1.00000,'','F',1.00000,100.000,1.00000,0.00000,0.00000000,True,No,'','',0,'','',20,'0',0.00000,'','','',0.00000,0.00000,'',0,759674,'PAT',04/05/2019,13:55:44,'','','N','','','',''
'S/N10342',40030,'MT','.095224','','BAR -LATCH MOUNT 1/4 X 2 FB X 3-3/8 LG','','W1','A11G4',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,13.14000000,True,No,'','',0,'','',30,'0',0.00000,'','','',0.00000,0.00000,'',0,759675,'',07/02/2019,15:31:54,'','','N','','','',''
'S/N10342',40030,'MT','.096536','','CONTROLS MOUNT HETRONIC CONTROLS T1','','W1','B3B',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,83.15000000,True,No,'','',0,'','',40,'0',0.00000,'','','',0.00000,0.00000,'',0,759676,'',07/02/2019,15:31:55,'','','N','','','',''
'S/N10342',40030,'MT','.095926','','DEUTSCH PLUG 4     DT06-4S','','W1','A10I4',10.00000,'EA','U',1.00000,100.000,10.00000,0.00000,0.94000000,True,No,'','',0,'','',50,'0',0.00000,'','','',0.00000,0.00000,'',0,759677,'PAT',04/05/2019,13:55:44,'','','N','','','',''
'S/N10342',40030,'MT','.095929','','DEUTSCH WEDGE W4S','','W1','A10I5',10.00000,'EA','U',1.00000,100.000,10.00000,0.00000,0.15000000,True,No,'','',0,'','',60,'0',0.00000,'','','',0.00000,0.00000,'',0,759678,'PAT',04/05/2019,13:55:44,'','','N','','','',''
'S/N10342',40030,'MT','.069730','','DEUTSCH SOCKET 0462-209-16141','14-16 GA','W1','WAREHOUSE OFFICE',40.00000,'EA','U',1.00000,100.000,40.00000,0.00000,0.45000000,True,No,'','',0,'','',70,'0',0.00000,'','','',0.00000,0.00000,'',0,759679,'PAT',04/05/2019,13:55:44,'','','N','','','',''
'S/N10342',40030,'MT','.095198','','BALL STUD  AC-98','','W1','A9G5',2.00000,'EA','U',1.00000,100.000,2.00000,0.00000,0.75000000,True,No,'','',0,'','',80,'0',0.00000,'','','',0.00000,0.00000,'',0,759680,'PAT',04/05/2019,13:55:44,'','','N','','','',''
'S/N10342',40030,'MT','.095197','','BRACKET AH 16340 ZN','','W1','A9G5',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,3.25000000,True,No,'','',0,'','',90,'0',0.00000,'','','',0.00000,0.00000,'',0,759681,'PAT',04/05/2019,13:55:44,'','','N','','','',''
'S/N10342',40030,'MT','.095196','','GAS SHOCK  ACP 63-40','','W1','A9G5',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,12.75000000,True,No,'','',0,'','',100,'0',0.00000,'','','',0.00000,0.00000,'',0,759682,'PAT',04/05/2019,13:55:44,'','','N','','','',''
'S/N10342',40030,'MT','.095096','','LATCH CAB LH 55ZN ZINC','','W1','A3D1',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,5.50000000,True,No,'','',0,'','',110,'0',0.00000,'','','',0.00000,0.00000,'',0,759683,'PAT',04/05/2019,13:55:44,'','','N','','','',''
'S/N10342',40030,'MT','.032714','','DIODE 6 AMP MR750','','W1','A1F3',3.00000,'EA','U',1.00000,100.000,3.00000,0.00000,1.20000000,True,No,'','',0,'','',120,'0',0.00000,'','','',0.00000,0.00000,'',0,759684,'PAT',04/05/2019,13:55:44,'','','N','','','',''
'S/N10342',40030,'MT','.103961','','A52/A62 DP 700 JUNCTION BOX ASSY','','W1','',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,2720.98000000,True,No,'','',0,'','',130,'0',0.00000,'','','',0.00000,0.00000,'',0,759685,'PAT',04/05/2019,13:55:44,'','','N','','','',''
'S/N10342',40030,'MT','.103985','','A62T T1 JUNCTION BOX ASSEMBLY','','W1','',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,6943.43000000,True,No,'','',0,'','',140,'0',0.00000,'','','',0.00000,0.00000,'',0,759686,'PAT',04/05/2019,13:55:44,'','','N','','','',''
'S/N10342',40030,'MT','.067614','','DEUTSCH PLUG DT06-3S-EP11','','W1','A10A2',7.00000,'EA','U',1.00000,100.000,7.00000,0.00000,1.29000000,True,No,'','',0,'','',150,'0',0.00000,'','','',0.00000,0.00000,'',0,759687,'PAT',04/05/2019,13:55:44,'','','N','','','',''
'S/N10342',40030,'MT','.067615','','DEUTSCH WEDGE W3S-PO12','GREEN','W1','A8D4',3.00000,'EA','U',1.00000,100.000,3.00000,0.00000,0.07000000,True,No,'','',0,'','',160,'0',0.00000,'','','',0.00000,0.00000,'',0,759688,'PAT',04/05/2019,13:55:44,'','','N','','','',''
'S/N10342',40030,'MT','.067618','','DEUTSCH WEDGE W3S-1939-PO12','BLUE','W1','A8D3',4.00000,'EA','U',1.00000,100.000,4.00000,0.00000,0.23000000,True,No,'','',0,'','',170,'0',0.00000,'','','',0.00000,0.00000,'',0,759689,'PAT',04/05/2019,13:55:44,'','','N','','','',''
'S/N10342',40030,'MT','.067616','','DEUTSCH SOCKET 0462-201-16141','','W1','WAREHOUSE OFFICE',17.00000,'EA','U',1.00000,100.000,17.00000,0.00000,3.35000000,True,No,'','',0,'','',180,'0',0.00000,'','','',0.00000,0.00000,'',0,759690,'PAT',04/05/2019,13:55:44,'','','N','','','',''
'S/N10342',40030,'MT','.069345','','DEUTSCH SEALING PLUG 114017','','W1','WAREHOUSE OFFICE',2.00000,'EA','U',1.00000,100.000,2.00000,0.00000,0.15000000,True,No,'','',0,'','',190,'0',0.00000,'','','',0.00000,0.00000,'',0,759691,'PAT',04/05/2019,13:55:44,'','','N','','','',''
'S/N10342',40030,'MT','.096541','','CONTROLS MOUNT WELDT BASE A62 HETRONICS','','W1','M3B',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,126.78000000,True,No,'','',0,'','',200,'0',0.00000,'','','',0.00000,0.00000,'',0,759692,'',07/02/2019,15:31:55,'','','N','','','',''
'S/N10342',40030,'MT','.103570','','RADIO CONTROL HETRONICS A62T','','W1','C6A',2.00000,'EA','U',1.00000,100.000,2.00000,0.00000,3291.00000000,True,No,'','',0,'','',210,'0',0.00000,'','','',0.00000,0.00000,'',0,759693,'PAT',04/05/2019,13:55:44,'','','N','','','',''
'S/N10342',40030,'MT','.096545','','LATCH-CONTROLS MOUNT','1863A22','W1','A1A1',2.00000,'EA','U',1.00000,100.000,2.00000,0.00000,4.00000000,True,No,'','',0,'','',220,'0',0.00000,'','','',0.00000,0.00000,'',0,759694,'PAT',04/05/2019,13:55:44,'','','N','','','',''
'S/N10342',40030,'MT','.096544','','STUD 3/8 NC X 2-3/4" LG','','W1','A7E3',2.00000,'EA','U',1.00000,100.000,2.00000,0.00000,1.60000000,True,No,'','',0,'','',230,'0',0.00000,'','','',0.00000,0.00000,'',0,759695,'PAT',04/05/2019,13:55:44,'','','N','','','',''
'S/N10342',40030,'MT','.096762','','AMPHENOL FEMALE CABLE END NBB TETHER','C016 30D006 100 12','W1','A10F2',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,11.96000000,True,No,'','',0,'','',240,'0',0.00000,'','','',0.00000,0.00000,'',0,759696,'PAT',04/05/2019,13:55:44,'','','N','','','',''
'S/N10342',40030,'MT','.104023','','HETRONIC TETHER CABLE 6'' - 300166','AMPHENOL CONNECTORS','W1','B7C',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,120.04000000,True,No,'','',0,'','',250,'0',0.00000,'','','',0.00000,0.00000,'',0,759697,'PAT',04/05/2019,13:55:45,'','','N','','','',''
'S/N10342',40030,'MT','.096880','','TRIP ANGLE- T1 A52/62/75','','W1','A12D2',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,12.70000000,True,No,'','',0,'','',260,'0',0.00000,'','','',0.00000,0.00000,'',0,759698,'',07/02/2019,15:31:56,'','','N','','','',''
'S/N10342',40030,'MT','.096391','','AMPHENOL CAP T6483-201  72M4846','','W1','',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,8.35000000,True,No,'','',0,'','',270,'0',0.00000,'','','',0.00000,0.00000,'',0,759699,'PAT',04/05/2019,13:55:45,'','','N','','','',''
'S/N10342',40030,'MT','.100957','','CHARGER 12 VOLT  86108670.A HETRONIC','','W1','G1A',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,107.78000000,True,No,'','',0,'','',280,'0',0.00000,'','','',0.00000,0.00000,'',0,764132,'NICK',06/26/2019,14:30:32,'','','N','','','',''
'S/N10342',40035,'DW','B100239','','PLATFORM BOOM 4 WIRING A52/62','','','',1.00000,'','F',1.00000,100.000,1.00000,0.00000,0.00000000,True,No,'','',0,'','',10,'0',0.00000,'','','',0.00000,0.00000,'',0,759700,'PAT',04/05/2019,13:55:45,'','','N','','','',''
'S/N10342',40035,'DW','B103169','','PLATFORM ACCESORIES A62 3 SHEETS','','','',1.00000,'','F',1.00000,100.000,1.00000,0.00000,0.00000000,True,No,'','',0,'','',20,'0',0.00000,'','','',0.00000,0.00000,'',0,759701,'PAT',04/05/2019,13:55:45,'','','N','','','',''
'S/N10342',40035,'MT','.097641','','GUARD TURCK LEVEL SENSOR 060 ALUM','','W1','A12H5',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,18.06000000,True,No,'','',0,'','',30,'0',0.00000,'','','',0.00000,0.00000,'',0,759702,'',07/02/2019,15:31:56,'','','N','','','',''
'S/N10342',40035,'MT','.093869','','COVER WELDMENT A62-4 PLATFORM FOR SEATS','','W1','F4B',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,64.12000000,True,No,'','',0,'','',40,'0',0.00000,'','','',0.00000,0.00000,'',0,759703,'',07/02/2019,15:31:56,'','','N','','','',''
'S/N10342',40035,'MT','.093762','','INTERCOM MOUNT PLATE T-1 FRC 1/8 ALUM','PLATFORM','W1','D8 FLOOR',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,35.39000000,True,No,'','',0,'','',50,'0',0.00000,'','','',0.00000,0.00000,'',0,759704,'',07/02/2019,15:31:57,'','','N','','','',''
'S/N10342',40035,'MT','.096537','','CONTROLS MOUNT HETRONIC CONTROLS PTM','','W1','B3A',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,73.74000000,True,No,'','',0,'','',60,'0',0.00000,'','','',0.00000,0.00000,'',0,759705,'',07/02/2019,15:31:57,'','','N','','','',''
'S/N10342',40035,'MT','.098453','','LEVEL SENSOR .5 TO 4.5 VDC  +/- 10 DEGRE','B2N10H-Q20L60-2LU6-H1151/S1217','W1','A11C3',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,313.25000000,True,No,'','',0,'','',80,'0',0.00000,'','','',0.00000,0.00000,'',0,759707,'PAT',04/05/2019,13:55:45,'','','N','','','',''
'S/N10342',40035,'MT','.098444','','CORDSET  4-PIN X 6 METER RIGHT ANGLE','WK4.4T6/S618  FOR LEVEL SENSOR','W1','A11C4 & P1C',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,38.06000000,True,No,'','',0,'','',90,'0',0.00000,'','','',0.00000,0.00000,'',0,759708,'PAT',04/05/2019,13:55:45,'','','N','','','',''
'S/N10342',40035,'MT','.067616','','DEUTSCH SOCKET 0462-201-16141','','W1','WAREHOUSE OFFICE',3.00000,'EA','U',1.00000,100.000,3.00000,0.00000,3.35000000,True,No,'','',0,'','',100,'0',0.00000,'','','',0.00000,0.00000,'',0,759709,'PAT',04/05/2019,13:55:45,'','','N','','','',''
'S/N10342',40035,'MT','.067614','','DEUTSCH PLUG DT06-3S-EP11','','W1','A10A2',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,1.29000000,True,No,'','',0,'','',110,'0',0.00000,'','','',0.00000,0.00000,'',0,759710,'PAT',04/05/2019,13:55:45,'','','N','','','',''
'S/N10342',40035,'MT','.067618','','DEUTSCH WEDGE W3S-1939-PO12','BLUE','W1','A8D3',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,0.23000000,True,No,'','',0,'','',120,'0',0.00000,'','','',0.00000,0.00000,'',0,759711,'PAT',04/05/2019,13:55:45,'','','N','','','',''
'S/N10342',40035,'MT','.103986','','A62T PLATFORM JUNCTION BOX ASSEMBLY','WATERTIGHT PLUGS','W1','',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,1081.83000000,True,No,'','',0,'','',130,'0',0.00000,'','','',0.00000,0.00000,'',0,759712,'PAT',04/05/2019,13:55:45,'','','N','','','',''
'S/N10342',40035,'MT','.026690','','HEATER 1MP-7.5/15UC  1500W  120V AC','','W1','D6C',2.00000,'EA','U',1.00000,100.000,2.00000,0.00000,138.00000000,True,No,'','',0,'','',140,'0',0.00000,'','','',0.00000,0.00000,'',0,759713,'PAT',04/05/2019,13:55:45,'','','N','','','',''
'S/N10342',40035,'MT','.063256','','BELL BOX DOUBLE DEEP 3/4 OUTLETS','','W1','A5H4',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,18.32000000,True,No,'','',0,'','',150,'0',0.00000,'','','',0.00000,0.00000,'',0,759714,'PAT',04/05/2019,13:55:45,'','','N','','','',''
'S/N10342',40035,'MT','.062994','','GFI OUTLET COVER DOUBLE VERTICAL 50450','','W1','A5H1',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,15.75000000,True,No,'','',0,'','',160,'0',0.00000,'','','',0.00000,0.00000,'',0,759715,'PAT',04/05/2019,13:55:45,'','','N','','','',''
'S/N10342',40035,'MT','.058096','','GFI OUTLET 15 AMP  WT599-W  WHITE','WEATHERPROOF','W1','A5A2',2.00000,'EA','U',1.00000,100.000,2.00000,0.00000,19.71000000,True,No,'','',0,'','',170,'0',0.00000,'','','',0.00000,0.00000,'',0,759716,'PAT',04/05/2019,13:55:45,'','','N','','','',''
'S/N10342',40035,'MT','.064827','','LANYARD RING 3/4"  ZINC PLATED','3014T255','W1','B6A',3.00000,'EA','U',1.00000,100.000,3.00000,0.00000,26.24000000,True,No,'','',0,'','',180,'0',0.00000,'','','',0.00000,0.00000,'',0,759717,'PAT',04/05/2019,13:55:45,'','','N','','','',''
'S/N10342',40035,'MT','.096715','','WELDMENT MAGNETIC LIGHT MOUNT PLATFORM','PAINT BLACK','W1','Q2C',2.00000,'EA','U',1.00000,100.000,2.00000,0.00000,44.88000000,True,No,'','',0,'','',200,'0',0.00000,'','','',0.00000,0.00000,'',0,759719,'PAT',04/05/2019,13:55:45,'','','N','','','',''
'S/N10342',40035,'MT','.096545','','LATCH-CONTROLS MOUNT','1863A22','W1','A1A1',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,4.00000000,True,No,'','',0,'','',210,'0',0.00000,'','','',0.00000,0.00000,'',0,759720,'PAT',04/05/2019,13:55:45,'','','N','','','',''
'S/N10342',40035,'MT','.096544','','STUD 3/8 NC X 2-3/4" LG','','W1','A7E3',2.00000,'EA','U',1.00000,100.000,2.00000,0.00000,1.60000000,True,No,'','',0,'','',220,'0',0.00000,'','','',0.00000,0.00000,'',0,759721,'PAT',04/05/2019,13:55:45,'','','N','','','',''
'S/N10342',40035,'MT','.067615','','DEUTSCH WEDGE W3S-PO12','GREEN','W1','A8D4',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,0.07000000,True,No,'','',0,'','',230,'0',0.00000,'','','',0.00000,0.00000,'',0,759722,'PAT',04/05/2019,13:55:45,'','','N','','','',''
