'JobNumber','TransxType','TransxDescription','OperationSeq','ItemNumber','Location','BinNumber','SerialLotNo','StockingQuantity','StockingUOM','UnitCost','QtyRemain','DocumentNo','PurchaseDate','PONumber','VendorID','EmployeeNo','AppliedDate','AppliedTime','EventID','EventSeq','LayerType','JobFullClosed?','AllocUniqueID','CreateUser','CreateDate','CreateTime','DocReference','ShiftCode','FullCloseApplyDate','TransxUOM','TransxQty','TransxQtyConvMultiplier','CAParentEventID','JobUnitCost'
'S/N10335','PM','Pull Material',20015,'.096880','W1','','',1.00000,'EA',14.11000000,1.00000,'S/N10335',00/00/0000,'','','PS01',05/07/2019,00:00:00,1073428,1,'0',False,746738,'PAULS',05/07/2019,16:22:01,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',20015,'.091696','W1','','',1.00000,'EA',30.78000000,1.00000,'S/N10335',00/00/0000,'','','PS01',05/07/2019,00:00:00,1073430,1,'0',False,746742,'PAULS',05/07/2019,16:22:02,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',20015,'.093165','W1','','',1.00000,'EA',62.13000000,1.00000,'S/N10335',00/00/0000,'','','PS01',05/07/2019,00:00:00,1073432,1,'0',False,746743,'PAULS',05/07/2019,16:22:02,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',20015,'.091698','W1','','',1.00000,'EA',95.42000000,1.00000,'S/N10335',00/00/0000,'','','PS01',05/07/2019,00:00:00,1073434,1,'0',False,746744,'PAULS',05/07/2019,16:22:03,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',20015,'.091775','W1','','',1.00000,'EA',50.53000000,1.00000,'S/N10335',00/00/0000,'','','PS01',05/07/2019,00:00:00,1073436,1,'0',False,746745,'PAULS',05/07/2019,16:22:03,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',20015,'.097456','W1','','',1.00000,'EA',54.36000000,1.00000,'S/N10335',00/00/0000,'','','PS01',05/07/2019,00:00:00,1073438,1,'0',False,746746,'PAULS',05/07/2019,16:22:04,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',20020,'.065742','W1','','',1.00000,'EA',120.70000000,1.00000,'S/N10335',00/00/0000,'','','PS01',05/07/2019,00:00:00,1073440,1,'0',False,746771,'PAULS',05/07/2019,16:22:04,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',20020,'.065741','W1','','',1.00000,'EA',204.27000000,1.00000,'S/N10335',00/00/0000,'','','PS01',05/07/2019,00:00:00,1073442,1,'0',False,746770,'PAULS',05/07/2019,16:22:05,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',20020,'.065742','W1','','',1.00000,'EA',120.70000000,0.00000,'S/N10335',00/00/0000,'','','PS01',05/07/2019,00:00:00,1073443,1,'1',False,746771,'PAULS',05/07/2019,16:22:05,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',20020,'.096613','W1','','',2.00000,'EA',44.31000000,2.00000,'S/N10335',00/00/0000,'','','PS01',05/07/2019,00:00:00,1073445,1,'0',False,746772,'PAULS',05/07/2019,16:22:06,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',20020,'.096676','W1','','',1.00000,'EA',174.72000000,1.00000,'S/N10335',00/00/0000,'','','PS01',05/07/2019,00:00:00,1073447,1,'0',False,746773,'PAULS',05/07/2019,16:22:06,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',30000,'.069510','W1','','',1.00000,'EA',36.30000000,1.00000,'S/N10335',00/00/0000,'','','PS01',05/07/2019,00:00:00,1073449,1,'0',False,746804,'PAULS',05/07/2019,16:22:07,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',30000,'.064985','W1','','',1.00000,'EA',57.14000000,1.00000,'S/N10335',00/00/0000,'','','PS01',05/07/2019,00:00:00,1073451,1,'0',False,746816,'PAULS',05/07/2019,16:22:07,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',40020,'.093752','W1','','',1.00000,'EA',18.50000000,1.00000,'S/N10335',00/00/0000,'','','PS01',05/07/2019,00:00:00,1073453,1,'0',False,746895,'PAULS',05/07/2019,16:22:08,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',40030,'.097843','W1','','',1.00000,'EA',146.41000000,1.00000,'S/N10335',00/00/0000,'','','PS01',05/07/2019,00:00:00,1073455,1,'0',False,746905,'PAULS',05/07/2019,16:22:08,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',40030,'.095224','W1','','',1.00000,'EA',13.59000000,1.00000,'S/N10335',00/00/0000,'','','PS01',05/07/2019,00:00:00,1073457,1,'0',False,746906,'PAULS',05/07/2019,16:22:09,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',40030,'.100201','W1','','',1.00000,'EA',24.97000000,1.00000,'S/N10335',00/00/0000,'','','PS01',05/07/2019,00:00:00,1073459,1,'0',False,746907,'PAULS',05/07/2019,16:22:09,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',40035,'.097641','W1','','',1.00000,'EA',18.06000000,1.00000,'S/N10335',00/00/0000,'','','PS01',05/07/2019,00:00:00,1073461,1,'0',False,746932,'PAULS',05/07/2019,16:22:10,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',40035,'.093748','W1','','',1.00000,'EA',67.88000000,1.00000,'S/N10335',00/00/0000,'','','PS01',05/07/2019,00:00:00,1073463,1,'0',False,746933,'PAULS',05/07/2019,16:22:10,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',40035,'.093762','W1','','',1.00000,'EA',35.39000000,1.00000,'S/N10335',00/00/0000,'','','PS01',05/07/2019,00:00:00,1073465,1,'0',False,746934,'PAULS',05/07/2019,16:22:11,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',40035,'.100208','W1','','',1.00000,'EA',27.16000000,1.00000,'S/N10335',00/00/0000,'','','PS01',05/07/2019,00:00:00,1073467,1,'0',False,746935,'PAULS',05/07/2019,16:22:11,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',40035,'.066669','W1','','',1.00000,'EA',34.44000000,1.00000,'S/N10335',00/00/0000,'','','PS01',05/07/2019,00:00:00,1073469,1,'0',False,746936,'PAULS',05/07/2019,16:22:12,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',50000,'.067904','W1','','',1.00000,'EA',36.12000000,1.00000,'S/N10335',00/00/0000,'','','PS01',05/07/2019,00:00:00,1073471,1,'0',False,746973,'PAULS',05/07/2019,16:22:12,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',50000,'.067904','W1','','',1.00000,'EA',26.85000000,1.00000,'S/N10335',00/00/0000,'','','PS01',05/07/2019,00:00:00,1073471,2,'0',False,746973,'PAULS',05/07/2019,16:22:12,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',60000,'.066560','W1','','',1.00000,'EA',91.80000000,1.00000,'S/N10335',00/00/0000,'','','PS01',05/07/2019,00:00:00,1073473,1,'0',False,746978,'PAULS',05/07/2019,16:22:13,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',60000,'.066561','W1','','',1.00000,'EA',8.78000000,1.00000,'S/N10335',00/00/0000,'','','PS01',05/07/2019,00:00:00,1073475,1,'0',False,746979,'PAULS',05/07/2019,16:22:13,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',60000,'.066562','W1','','',1.00000,'EA',12.10000000,1.00000,'S/N10335',00/00/0000,'','','PS01',05/07/2019,00:00:00,1073477,1,'0',False,746980,'PAULS',05/07/2019,16:22:14,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','RM','Return Material',20020,'.065742','W1','','',-1.00000,'EA',120.70000000,-1.00000,'S/N10335',00/00/0000,'','','PS01',05/14/2019,00:00:00,1074613,1,'3',False,746771,'PAULS',05/14/2019,11:40:45,'','',00/00/0000,'EA',-1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10010,'.102164','W1','','',1.00000,'EA',1933.50000000,1.00000,'S/N10335',00/00/0000,'','','PS01',06/12/2019,00:00:00,1079369,1,'0',False,746536,'PAULS',06/12/2019,14:15:39,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10010,'.102754','W1','','',1.00000,'EA',5293.50000000,1.00000,'S/N10335',00/00/0000,'','','PS01',06/12/2019,00:00:00,1079371,1,'0',False,754683,'PAULS',06/12/2019,14:15:39,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',20020,'.104549','W1','','',1.00000,'EA',0.00000000,1.00000,'S/N10335',00/00/0000,'','','PS01',06/12/2019,00:00:00,1079422,1,'0',False,760499,'PAULS',06/12/2019,14:15:47,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','CA','Cost Adjustment',20020,'.104549','W1','','',0.00000,'EA',33.38000000,0.00000,'S/N10335',00/00/0000,'','','PS01',06/13/2019,10:20:42,1079437,1,'0',False,760499,'BROOKE',06/13/2019,10:20:42,'Adjustment to Event ID 1079422','',00/00/0000,'EA',0.00000,1.00000,1079422,0.00000
'S/N10335','PM','Pull Material',40030,'.103961','W1','','',1.00000,'EA',2191.50000000,1.00000,'S/N10335',00/00/0000,'','','PS01',07/03/2019,00:00:00,1082547,1,'0',False,747080,'PAULS',07/03/2019,15:15:36,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',40030,'.103982','W1','','',1.00000,'EA',3426.66000000,1.00000,'S/N10335',00/00/0000,'','','PS01',07/03/2019,00:00:00,1082549,1,'0',False,747079,'PAULS',07/03/2019,15:15:36,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',40045,'.103983','W1','','',1.00000,'EA',1061.74000000,1.00000,'S/N10335',00/00/0000,'','','PS01',07/03/2019,00:00:00,1082551,1,'0',False,747082,'PAULS',07/03/2019,15:15:37,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',40035,'.103984','W1','','',1.00000,'EA',672.73000000,1.00000,'S/N10335',00/00/0000,'','','PS01',07/03/2019,00:00:00,1082553,1,'0',False,747081,'PAULS',07/03/2019,15:15:37,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10001,'.103518','W1','','',1.00000,'EA',185.00000000,1.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1084955,1,'0',False,746525,'PAULS',07/23/2019,15:56:05,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10010,'.061706','W1','F1C','',10.00000,'EA',23.65000000,10.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1084957,1,'0',False,746532,'PAULS',07/23/2019,15:56:05,'','',00/00/0000,'EA',10.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10010,'.102799','W1','F1C','',2.00000,'EA',33.77000000,2.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1084959,1,'0',False,758055,'PAULS',07/23/2019,15:56:05,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10010,'.064072','W1','C3C','',36.00000,'EA',2.19000000,30.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1084961,1,'0',False,746534,'PAULS',07/23/2019,15:56:05,'','',00/00/0000,'EA',36.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10010,'.064073','W1','C3C','',36.00000,'EA',1.20000000,33.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1084963,1,'0',False,746535,'PAULS',07/23/2019,15:56:05,'','',00/00/0000,'EA',36.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10035,'.102588','W1','A7H4','',2.00000,'EA',20.00000000,2.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1084965,1,'0',False,747039,'PAULS',07/23/2019,15:56:07,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10035,'.102817','W1','GA FLOOR','',4.00000,'EA',3.94000000,4.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1084967,1,'0',False,760436,'PAULS',07/23/2019,15:56:07,'','',00/00/0000,'EA',4.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10035,'.102590','W1','A7H4','',2.00000,'EA',20.00000000,2.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1084969,1,'0',False,747040,'PAULS',07/23/2019,15:56:07,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10035,'.102595','W1','','',1.00000,'EA',550.00000000,1.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1084971,1,'0',False,747041,'PAULS',07/23/2019,15:56:07,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10035,'.102596','W1','','',1.00000,'EA',550.00000000,1.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1084973,1,'0',False,747042,'PAULS',07/23/2019,15:56:07,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10035,'.102604','W1','A10 TOP','',1.00000,'EA',20.79000000,1.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1084975,1,'0',False,747043,'PAULS',07/23/2019,15:56:07,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10035,'.102604','W1','A10 TOP','',1.00000,'EA',20.66000000,1.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1084975,2,'0',False,747043,'PAULS',07/23/2019,15:56:07,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10035,'.102605','W1','','',2.00000,'EA',23.00000000,2.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1084977,1,'0',False,747044,'PAULS',07/23/2019,15:56:07,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10035,'.102607','W1','E1B','',2.00000,'EA',230.00000000,2.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1084979,1,'0',False,747045,'PAULS',07/23/2019,15:56:07,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10035,'.102610','W1','','',2.00000,'EA',10.20000000,2.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1084981,1,'0',False,747046,'PAULS',07/23/2019,15:56:07,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10035,'.102611','W1','E1A','',2.00000,'EA',197.00000000,2.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1084983,1,'0',False,747047,'PAULS',07/23/2019,15:56:07,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10035,'.102616','W1','E1A','',1.00000,'EA',203.00000000,1.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1084985,1,'0',False,747048,'PAULS',07/23/2019,15:56:07,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10035,'.102616','W1','E1A','',1.00000,'EA',193.00000000,1.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1084985,2,'0',False,747048,'PAULS',07/23/2019,15:56:07,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10035,'.102625','W1','E1A','',2.00000,'EA',204.00000000,2.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1084987,1,'0',False,747049,'PAULS',07/23/2019,15:56:07,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10035,'.062982','W1','E2A','',2.00000,'EA',143.00000000,2.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1084989,1,'0',False,747051,'PAULS',07/23/2019,15:56:07,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10035,'.023035','W1','A4A3','',4.00000,'EA',0.33000000,4.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1084991,1,'0',False,760448,'PAULS',07/23/2019,15:56:07,'','',00/00/0000,'EA',4.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10035,'.097251','W1','A1B3','',2.00000,'EA',9.05000000,2.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1084993,1,'0',False,747052,'PAULS',07/23/2019,15:56:07,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10035,'.103775','W1','A2 TOP','',8.00000,'EA',30.00000000,0.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1084995,1,'1',False,758236,'PAULS',07/23/2019,15:56:07,'','',00/00/0000,'EA',8.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',20020,'.097472','W1','','',1.00000,'EA',48.15000000,1.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1085000,1,'0',False,746768,'PAULS',07/23/2019,15:56:10,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10040,'.102538','W1','A4D2','',2.00000,'EA',25.00000000,2.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1085006,1,'0',False,747053,'PAULS',07/23/2019,15:56:12,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10040,'.102523','W1','L FLOOR C','',1.00000,'EA',395.00000000,1.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1085008,1,'0',False,766027,'PAULS',07/23/2019,15:56:12,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10040,'.102524','W1','L FLOOR B','',1.00000,'EA',395.00000000,1.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1085010,1,'0',False,766028,'PAULS',07/23/2019,15:56:12,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10040,'.102525','W1','E1C','',1.00000,'EA',192.00000000,1.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1085012,1,'0',False,766029,'PAULS',07/23/2019,15:56:12,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10040,'.102526','W1','E1C','',1.00000,'EA',192.00000000,1.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1085014,1,'0',False,766030,'PAULS',07/23/2019,15:56:12,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10040,'.102551','W1','E2B','',4.00000,'EA',15.68000000,4.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1085016,1,'0',False,747054,'PAULS',07/23/2019,15:56:12,'','',00/00/0000,'EA',4.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10040,'.102553','W1','C2C','',2.00000,'EA',293.00000000,2.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1085018,1,'0',False,747055,'PAULS',07/23/2019,15:56:12,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10040,'.032367','W1','A3H4','',2.00000,'EA',3.42000000,2.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1085020,1,'0',False,747060,'PAULS',07/23/2019,15:56:12,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10040,'.102801','W1','','',2.00000,'EA',375.00000000,2.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1085022,1,'0',False,758136,'PAULS',07/23/2019,15:56:12,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10040,'.064777','W1','F1A','',8.00000,'EA',7.26000000,8.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1085024,1,'0',False,755459,'PAULS',07/23/2019,15:56:12,'','',00/00/0000,'EA',8.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10040,'.102538','W1','A4D2','',2.00000,'EA',25.00000000,2.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1085025,1,'0',False,747053,'PAULS',07/23/2019,15:56:14,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10040,'.102523','W1','L FLOOR C','',1.00000,'EA',395.00000000,1.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1085026,1,'0',False,766027,'PAULS',07/23/2019,15:56:14,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10040,'.102524','W1','L FLOOR B','',1.00000,'EA',395.00000000,1.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1085027,1,'0',False,766028,'PAULS',07/23/2019,15:56:14,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10040,'.102525','W1','E1C','',1.00000,'EA',192.00000000,1.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1085028,1,'0',False,766029,'PAULS',07/23/2019,15:56:14,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10040,'.102526','W1','E1C','',1.00000,'EA',192.00000000,1.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1085029,1,'0',False,766030,'PAULS',07/23/2019,15:56:14,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10040,'.102551','W1','E2B','',4.00000,'EA',15.68000000,4.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1085030,1,'0',False,747054,'PAULS',07/23/2019,15:56:14,'','',00/00/0000,'EA',4.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10040,'.102553','W1','C2C','',2.00000,'EA',293.00000000,2.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1085031,1,'0',False,747055,'PAULS',07/23/2019,15:56:14,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10040,'.032367','W1','A3H4','',2.00000,'EA',3.42000000,2.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1085032,1,'0',False,747060,'PAULS',07/23/2019,15:56:14,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10040,'.102801','W1','','',2.00000,'EA',375.00000000,0.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1085033,1,'1',False,758136,'PAULS',07/23/2019,15:56:14,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10040,'.064777','W1','F1A','',5.00000,'EA',7.26000000,5.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1085034,1,'0',False,755459,'PAULS',07/23/2019,15:56:14,'','',00/00/0000,'EA',5.00000,1.00000,0,0.00000
'S/N10335','PM','Pull Material',10040,'.064777','W1','F1A','',3.00000,'EA',6.53000000,3.00000,'S/N10335',00/00/0000,'','','PS01',07/23/2019,00:00:00,1085034,2,'0',False,755459,'PAULS',07/23/2019,15:56:14,'','',00/00/0000,'EA',3.00000,1.00000,0,0.00000
'S/N10335','CA','Cost Adjustment',10040,'.102801','W1','','',0.00000,'EA',0.00000000,0.00000,'S/N10335',00/00/0000,'','','PS01',07/24/2019,15:17:23,1085187,1,'0',False,758136,'PAULS',07/24/2019,15:17:23,'Adjustment to Event ID 1085033','',00/00/0000,'EA',0.00000,1.00000,1085033,0.00000
'S/N10335','RM','Return Material',10040,'.102801','W1','','',-2.00000,'EA',375.00000000,-2.00000,'S/N10335',00/00/0000,'','','PS01',07/24/2019,00:00:00,1085187,1,'3',False,758136,'PAULS',07/24/2019,15:17:23,'','',00/00/0000,'EA',-2.00000,1.00000,0,0.00000
'S/N10335','RM','Return Material',10035,'.103775','W1','','',-8.00000,'EA',30.00000000,-8.00000,'S/N10335',00/00/0000,'','','PS01',07/24/2019,00:00:00,1085194,1,'3',False,758236,'PAULS',07/24/2019,15:17:25,'','',00/00/0000,'EA',-8.00000,1.00000,0,0.00000
