'ImSup.Itemkey','ImSup.OrderCost','ImSup.OrderUOM','ImSup.Vendkey','ImSup.TerminatDate','0.lInclude?'
'.065179',25.00000,'EA','ERN01',00/00/0000,True
'.065180',45.00000,'EA','ERN01',00/00/0000,True
'.065181',45.00000,'EA','ERN01',00/00/0000,True
'.065182',43.00000,'EA','ERN01',00/00/0000,True
'.065183',45.00000,'EA','ERN01',00/00/0000,True
'.065184',30.00000,'EA','ERN01',00/00/0000,True
'.065185',28.00000,'EA','ERN01',00/00/0000,True
'.065186',22.00000,'EA','ERN01',00/00/0000,True
'.065187',52.00000,'EA','ERN01',00/00/0000,True
'.065248',15.00000,'EA','ERN01',00/00/0000,True
'.065299',61.20000,'EA','ERN01',00/00/0000,True
'.065301',125.00000,'EA','ERN01',00/00/0000,True
'.065302',125.00000,'EA','ERN01',00/00/0000,True
'.065304',42.15000,'EA','ERN01',00/00/0000,True
'.065316',36.00000,'EA','ERN01',00/00/0000,True
'.065407',40.00000,'EA','ERN01',00/00/0000,True
'.065467',35.00000,'EA','ERN01',00/00/0000,True
'.065615',65.00000,'EA','ERN01',00/00/0000,True
'.065616',7.50000,'EA','ERN01',00/00/0000,True
'.065617',12.00000,'EA','ERN01',00/00/0000,True
'.065618',7.50000,'EA','ERN01',00/00/0000,True
'.065619',10.50000,'EA','ERN01',00/00/0000,True
'.065688',17.00000,'EA','ERN01',00/00/0000,True
'.065743',25.00000,'EA','ERN01',00/00/0000,True
'.065769',15.00000,'EA','ERN01',00/00/0000,True
'.065771',45.00000,'EA','ERN01',00/00/0000,True
'.065773',110.00000,'EA','ERN01',00/00/0000,True
'.065832',95.00000,'EA','ERN01',00/00/0000,True
'.065966',23.00000,'EA','ERN01',00/00/0000,True
'.065968',21.00000,'EA','ERN01',00/00/0000,True
'.065969',22.50000,'EA','ERN01',00/00/0000,True
'.065972',23.00000,'EA','ERN01',00/00/0000,True
'.065976',21.00000,'EA','ERN01',00/00/0000,True
'.066086',20.57000,'EA','ERN01',00/00/0000,True
'.066117',95.00000,'EA','ERN01',00/00/0000,True
'.066157',55.00000,'EA','ERN01',00/00/0000,True
'.066421',25.00000,'EA','ERN01',00/00/0000,True
'.066538',25.00000,'EA','ERN01',00/00/0000,True
'.066544',125.00000,'EA','ERN01',00/00/0000,True
'.066545',125.00000,'EA','ERN01',00/00/0000,True
'.066595',115.00000,'EA','ERN01',00/00/0000,True
'.066601',115.00000,'EA','ERN01',00/00/0000,True
'.066646',30.00000,'EA','ERN01',00/00/0000,True
'.066647',25.00000,'EA','ERN01',00/00/0000,True
'.066651',100.00000,'EA','ERN01',00/00/0000,True
'.066652',100.00000,'EA','ERN01',00/00/0000,True
'.066656',90.00000,'EA','ERN01',00/00/0000,True
'.066712',47.60000,'EA','ERN01',00/00/0000,True
'.066755',29.00000,'EA','ERN01',00/00/0000,True
'.066920',39.00000,'EA','ERN01',00/00/0000,True
'.067172',25.00000,'EA','ERN01',00/00/0000,True
'.067203',23.75000,'EA','ERN01',00/00/0000,True
'.067512',210.00000,'EA','ERN01',00/00/0000,True
'.067651',38.00000,'EA','ERN01',00/00/0000,True
'.069033',43.30000,'EA','ERN01',00/00/0000,True
'.069306',50.00000,'EA','ERN01',00/00/0000,True
'.069402',60.00000,'EA','ERN01',00/00/0000,True
'.069405',15.00000,'EA','ERN01',00/00/0000,True
'.069406',21.00000,'EA','ERN01',00/00/0000,True
'.069410',30.00000,'EA','ERN01',00/00/0000,True
'.069411',55.00000,'EA','ERN01',00/00/0000,True
'.069412',27.00000,'EA','ERN01',00/00/0000,True
'.069413',17.00000,'EA','ERN01',00/00/0000,True
'.069512',30.00000,'EA','ERN01',00/00/0000,True
'.069514',15.00000,'EA','ERN01',00/00/0000,True
'.069646',15.00000,'EA','ERN01',00/00/0000,True
'.069647',13.00000,'EA','ERN01',00/00/0000,True
'.069981',15.00000,'EA','ERN01',00/00/0000,True
'.070057',18.10000,'EA','ERN01',00/00/0000,True
'.070058',13.60000,'EA','ERN01',00/00/0000,True
'.070061',18.30000,'EA','ERN01',00/00/0000,True
'.070062',4.00000,'EA','ERN01',00/00/0000,True
'.070063',17.00000,'EA','ERN01',00/00/0000,True
'.070064',8.75000,'EA','ERN01',00/00/0000,True
'.070083',21.80000,'EA','ERN01',00/00/0000,True
'.070084',419.00000,'EA','ERN01',00/00/0000,True
'.070090',13.80000,'EA','ERN01',00/00/0000,True
'.070097',43.30000,'EA','ERN01',00/00/0000,True
'.070133',5.80000,'EA','ERN01',00/00/0000,True
'.070134',17.50000,'EA','ERN01',00/00/0000,True
'.070135',17.50000,'EA','ERN01',00/00/0000,True
'.070142',21.60000,'EA','ERN01',00/00/0000,True
'.070143',16.75000,'EA','ERN01',00/00/0000,True
'.070144',21.70000,'EA','ERN01',00/00/0000,True
'.070145',4.80000,'EA','ERN01',00/00/0000,True
'.070146',11.00000,'EA','ERN01',00/00/0000,True
'.070147',5.30000,'EA','ERN01',00/00/0000,True
'.070149',12.20000,'EA','ERN01',00/00/0000,True
'.070150',6.00000,'EA','ERN01',00/00/0000,True
'.070151',9.75000,'EA','ERN01',00/00/0000,True
'.070152',9.70000,'EA','ERN01',00/00/0000,True
'.070153',14.00000,'EA','ERN01',00/00/0000,True
'.070157',11.10000,'EA','ERN01',00/00/0000,True
'.070162',212.00000,'EA','ERN01',00/00/0000,True
'.070164',175.00000,'EA','ERN01',00/00/0000,True
'.070166',243.00000,'EA','ERN01',00/00/0000,True
'.070167',19.50000,'EA','ERN01',00/00/0000,True
'.070168',13.40000,'EA','ERN01',00/00/0000,True
'.070169',35.90000,'EA','ERN01',00/00/0000,True
'.070202',5.10800,'EA','ERN01',00/00/0000,True
'.070206',170.00000,'EA','ERN01',00/00/0000,True
'.070207',29.40000,'EA','ERN01',00/00/0000,True
'.070208',11.50000,'EA','ERN01',00/00/0000,True
'.070211',5.80000,'EA','ERN01',00/00/0000,True
'.070212',9.85000,'EA','ERN01',00/00/0000,True
'.070213',7.80000,'EA','ERN01',00/00/0000,True
'.070218',232.00000,'EA','ERN01',00/00/0000,True
'.070219',160.00000,'EA','ERN01',00/00/0000,True
'.070220',18.95000,'EA','ERN01',00/00/0000,True
'.070221',16.35000,'EA','ERN01',00/00/0000,True
'.070222',13.00000,'EA','ERN01',00/00/0000,True
'.070223',9.25000,'EA','ERN01',00/00/0000,True
'.070224',56.25000,'EA','ERN01',00/00/0000,True
'.070225',35.10000,'EA','ERN01',00/00/0000,True
'.070226',16.25000,'EA','ERN01',00/00/0000,True
'.070227',33.00000,'EA','ERN01',00/00/0000,True
'.070228',47.50000,'EA','ERN01',00/00/0000,True
'.070229',81.00000,'EA','ERN01',00/00/0000,True
'.070230',79.80000,'EA','ERN01',00/00/0000,True
'.070231',61.30000,'EA','ERN01',00/00/0000,True
'.070234',7.50000,'EA','ERN01',00/00/0000,True
'.070240',19.70000,'EA','ERN01',00/00/0000,True
'.070241',5.35000,'EA','ERN01',00/00/0000,True
'.070242',45.60000,'EA','ERN01',00/00/0000,True
'.070243',33.50000,'EA','ERN01',00/00/0000,True
'.070244',39.50000,'EA','ERN01',00/00/0000,True
'.070245',38.00000,'EA','ERN01',00/00/0000,True
'.070246',3.00000,'EA','ERN01',00/00/0000,True
'.070247',45.10000,'EA','ERN01',00/00/0000,True
'.070248',39.30000,'EA','ERN01',00/00/0000,True
'.070249',14.00000,'EA','ERN01',00/00/0000,True
'.070250',14.00000,'EA','ERN01',00/00/0000,True
'.070251',43.70000,'EA','ERN01',00/00/0000,True
'.070252',3.50000,'EA','ERN01',00/00/0000,True
'.070253',44.25000,'EA','ERN01',00/00/0000,True
'.070254',44.50000,'EA','ERN01',00/00/0000,True
'.070260',18.00000,'EA','ERN01',00/00/0000,True
'.070261',6.00000,'EA','ERN01',00/00/0000,True
'.070263',35.90000,'EA','ERN01',00/00/0000,True
'.070264',31.00000,'EA','ERN01',00/00/0000,True
'.070269',16.65000,'EA','ERN01',00/00/0000,True
'.070271',22.00000,'EA','ERN01',00/00/0000,True
'.070274',4.80000,'EA','ERN01',00/00/0000,True
'.070275',5.75000,'EA','ERN01',00/00/0000,True
'.070276',13.75000,'EA','ERN01',00/00/0000,True
'.070277',13.40000,'EA','ERN01',00/00/0000,True
'.070278',15.60000,'EA','ERN01',00/00/0000,True
'.070279',70.10000,'EA','ERN01',00/00/0000,True
'.070280',9.00000,'EA','ERN01',00/00/0000,True
'.070281',25.00000,'EA','ERN01',00/00/0000,True
'.070282',44.00000,'EA','ERN01',00/00/0000,True
'.070283',39.00000,'EA','ERN01',00/00/0000,True
'.070285',42.80000,'EA','ERN01',00/00/0000,True
'.070286',26.05000,'EA','ERN01',00/00/0000,True
'.070287',14.85000,'EA','ERN01',00/00/0000,True
'.070288',5.35000,'EA','ERN01',00/00/0000,True
'.070289',5.00000,'EA','ERN01',00/00/0000,True
'.070290',4.00000,'EA','ERN01',00/00/0000,True
'.070304',17.00000,'EA','ERN01',00/00/0000,True
'.070322',11.25000,'EA','ERN01',00/00/0000,True
'.070330',25.00000,'EA','ERN01',00/00/0000,True
'.070427',48.75000,'EA','ERN01',00/00/0000,True
'.070431',152.50000,'EA','ERN01',00/00/0000,True
'.070432',90.50000,'EA','ERN01',00/00/0000,True
'.070433',75.75000,'EA','ERN01',00/00/0000,True
'.070434',49.90000,'EA','ERN01',00/00/0000,True
'.070435',32.00000,'EA','ERN01',00/00/0000,True
'.070436',43.30000,'EA','ERN01',00/00/0000,True
'.070438',45.20000,'EA','ERN01',00/00/0000,True
'.070439',45.20000,'EA','ERN01',00/00/0000,True
'.070440',62.40000,'EA','ERN01',00/00/0000,True
'.070441',60.09400,'EA','ERN01',00/00/0000,True
'.070442',30.80000,'EA','ERN01',00/00/0000,True
'.070443',3.79500,'EA','ERN01',00/00/0000,True
'.070444',4.70700,'EA','ERN01',00/00/0000,True
'.070445',55.40000,'EA','ERN01',00/00/0000,True
'.070465',18.95000,'EA','ERN01',00/00/0000,True
'.070466',152.50000,'EA','ERN01',00/00/0000,True
'.070469',499.00000,'EA','ERN01',00/00/0000,True
'.070470',51.95000,'EA','ERN01',00/00/0000,True
'.070471',174.00000,'EA','ERN01',00/00/0000,True
'.070472',163.75000,'EA','ERN01',00/00/0000,True
'.070473',52.20000,'EA','ERN01',00/00/0000,True
'.070474',56.20000,'EA','ERN01',00/00/0000,True
'.070475',30.95000,'EA','ERN01',00/00/0000,True
'.070476',44.80000,'EA','ERN01',00/00/0000,True
'.070480',415.70000,'EA','ERN01',00/00/0000,True
'.070481',415.70000,'EA','ERN01',00/00/0000,True
'.070482',396.20000,'EA','ERN01',00/00/0000,True
'.070485',149.20000,'EA','ERN01',00/00/0000,True
'.070486',149.20000,'EA','ERN01',00/00/0000,True
'.070487',146.50000,'EA','ERN01',00/00/0000,True
'.070492',44.60000,'EA','ERN01',00/00/0000,True
'.070494',26.20000,'EA','ERN01',00/00/0000,True
'.070495',155.20000,'EA','ERN01',00/00/0000,True
'.070496',155.20000,'EA','ERN01',00/00/0000,True
'.070497',27.68100,'EA','ERN01',00/00/0000,True
'.070506',3.30600,'EA','ERN01',00/00/0000,True
'.070511',45.00000,'EA','ERN01',00/00/0000,True
'.070514',95.50000,'EA','ERN01',00/00/0000,True
'.070597',45.00000,'EA','ERN01',00/00/0000,True
'.070604',15.00000,'EA','ERN01',00/00/0000,True
'.070630',9.00000,'EA','ERN01',00/00/0000,True
'.070635',9.90000,'EA','ERN01',00/00/0000,True
'.070646',10.00000,'EA','ERN01',00/00/0000,True
'.070649',10.00000,'EA','ERN01',00/00/0000,True
'.070653',391.90000,'EA','ERN01',00/00/0000,True
'.070654',52.40000,'EA','ERN01',00/00/0000,True
'.070655',47.10000,'EA','ERN01',00/00/0000,True
'.070656',9.70000,'EA','ERN01',00/00/0000,True
'.070657',6.70000,'EA','ERN01',00/00/0000,True
'.070658',6.40000,'EA','ERN01',00/00/0000,True
'.070659',5.90000,'EA','ERN01',00/00/0000,True
'.070664',78.15000,'EA','ERN01',00/00/0000,True
'.070715',80.00000,'EA','ERN01',00/00/0000,True
'.090004',110.15000,'EA','ERN01',00/00/0000,True
'.090005',110.15000,'EA','ERN01',00/00/0000,True
'.090006',55.55000,'EA','ERN01',00/00/0000,True
'.090007',58.50000,'EA','ERN01',00/00/0000,True
'.090009',34.75000,'EA','ERN01',00/00/0000,True
'.090010',19.70000,'EA','ERN01',00/00/0000,True
'.090011',10.00000,'EA','ERN01',00/00/0000,True
'.090014',139.00000,'EA','ERN01',00/00/0000,True
'.090015',53.00000,'EA','ERN01',00/00/0000,True
