Company,PartNum,PartDescription,ProdCode,IUM,PUM,ClassID,TypeCode,CostMethod,BuyToOrder,UOMClassID,PhantomBOM,NonStock,Type_c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2830 08,Rustfri fjederskive a2 8mm*,1102,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2830 10,Rustfri fjederskive a2 10mm,1102,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2830 12,Rustfri fjederskive a2 12mm,1102,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2831 04,Rustfri facetskive a2 m 4,1102,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2831 05,Rustfri facetskive a2 m 5,1102,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2831 06,Rustfri facetskive a2 m 6,1102,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2831 08,Rustfri facetskive a2  m8,1102,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2831 10,Rustfri facetskive a2  m10,1102,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2831 12,Rustfri facetskive a2  m12,1102,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2831 16,Rustfri facetskive a2  m16,1102,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2832 06,Rustfri planskive a2 m 6*,1102,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2832 30,Rustfri planskive a2  m30,1102,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2833 03,Skærmskive a2  m3,1102,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2833 04,Skærmskive a2 rustfri 4mm,1102,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2833 05,Skærmskive a2 rustfri 5mm,1102,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2833 06,Skærmskive a2 rustfri 6mm,1102,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2833 08,Skærmskive a2 rustfri 8mm,1102,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2833 10,Skærmskive a2 rustfri 10mm*,1102,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2833 12,Skærmskive a2 rustfri 12mm*,1102,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2833 14,Skærmskive a2 rustfri 14mm,1102,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2833 16,Skærmskive a2 rustfri 16mm,1102,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2833 40,Skærmskive a2 udv.40mm indv.ø8,1102,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 03-006,Bolt indv-6kt us a2 m 3 x 6mm,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 03-016,Bolt indv-6kt us a2 m 3 x 16mm,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 03-020,Bolt indv-6kt us a2 m 3 x 20mm,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 04-010,Bolt indv-6kt us a2 m 4 x 10mm,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 04-016,Bolt indv-6kt us a2 m 4 x 16mm,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 04-020,Bolt indv-6kt us a2 m 4 x 20mm,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 04-025,Bolt indv-6kt us a2 m 4 x 25mm,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 04-030,Bolt indv-6kt us a2 m 4 x 30mm,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 04-040,Bolt indv-6kt us a2 m 4 x 40mm,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 05-010,Bolt indv-6kt us a2 m 5 x 10mm,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 05-012,Bolt indv-6kt us a2 m 5 x 12mm,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 05-016,Bolt indv-6kt us a2 m 5 x 16mm,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 05-020,Bolt indv-6kt us a2 m 5 x 20mm,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 05-025,Bolt indv-6kt us a2 m 5 x 25mm,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 05-030,Bolt indv-6kt us a2 m 5 x 30mm,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 05-035,Bolt indv-6kt us a2 m 5 x 35mm,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 05-040,Bolt indv-6kt us a2 m 5 x 40mm,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 05-045,Bolt indv-6kt us a2 m 5 x 45mm,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 05-050,Bolt indv-6kt us a2 m 5 x 50mm,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 05-060,Bolt indv-6kt us a2 m 5 x 60mm,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 05-070,Bolt indv-6kt us a2 m 5 x 70mm,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 05-080,Bolt indv-6kt us a2 m 5 x 80mm,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 06-010,Bolt indv-6kt us a2 m 6 x 10,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 06-012,Bolt indv-6kt us a2 m 6 x 12,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 06-016,Bolt indv-6kt us a2 m 6 x 16,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 06-020,Bolt indv-6kt us a2 m 6 x 20,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 06-025,Bolt indv-6kt us a2 m 6 x 25,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 06-030,Bolt indv-6kt us a2 m6 x 30,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 06-035,Bolt indv-6kt us a2 m6 x 35,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 06-040,Bolt indv-6kt us a2 m 6 x 40,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 06-050,Bolt indv-6kt us a2 m 6 x 50,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 06-060,Bolt indv-6kt us a2 m 6 x 60,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 06-070,Bolt indv-6kt us a2 m 6 x 70,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 06-080,Bolt indv-6kt us a2 m 6 x 080,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 06-100,Bolt indv-6kt us a2 m 6 x 100,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 08-010,Bolt indv-6kt us a2 m 8 x 10,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 08-016,Bolt indv-6kt us a2 m 8 x 16,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 08-020,Bolt indv-6kt us a2 m 8 x 20,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 08-025,Bolt indv-6kt us a2 m8 x 25 mm,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 08-030,Bolt indv-6kt us a2 m 8 x 30,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 08-035,Bolt indv-6kt us a2 m 8 x 35,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 08-040,Bolt indv-6kt us a2 m 8 x 40,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 08-050,Bolt indv-6kt us a2 m 8 x 50,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 08-060,Bolt indv-6kt us a2 m 8 x 60,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 08-065,Bolt indv-6kt us a2 m 8 x 65,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 08-070,Bolt indv-6kt us a2 m8 x 70mm,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 08-080,Bolt indv-6kt us a2 m8 x 80mm,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 08-090,Bolt indv-6kt us a2 m8 x 90mm,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 10-016,Bolt indv-6kt us a2 m 10 x 16,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 10-020,Bolt indv-6kt us a2 m 10 x 20,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 10-025,Bolt indv-6kt us a2 m 10 x 25,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 10-030,Bolt indv-6kt us a2 m 10 x 30,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 10-035,Bolt indv-6kt us a2 m 10 x 35,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 10-040,Bolt indv-6kt us a2 m 10 x 40,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 10-050,Bolt indv-6kt us a2 m 10 x 50,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 10-060,Bolt indv-6kt us a2 m 10 x 60,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 10-070,Bolt indv-6kt us a2 m 10 x 70,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 10-090,Bolt indv-6kt us a2 m 10 x 90,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 12-016,Bolt indv-6kt us a2 m 12 x 16,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 12-020,Bolt indv-6kt us a2 m 12 x 20,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 12-025,Bolt indv-6kt us a2 m 12 x25,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 12-030,Bolt indv-6kt us a2 m 12 x 30,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 12-040,Bolt indv-6kt us a2 m 12 x 40,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 12-050,Bolt indv-6kt us a2 m 12 x 50,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 12-060,Bolt indv-6kt us a2 m 12 x 60,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2851 12-070,Bolt indv-6kt us a2 m 12 x 70,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2852 06-020,Kort umbraco 6×20 din 7984 a2,1102,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 03-008,Bolt indv-6kt ch a2 m 3x 08,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 04-006,Bolt indv-6kt rustfri m 4x 6,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 04-008,SOCKETHEADBOLT M4 X 8 MM A2,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 04-010,Bolt indv-6kt ch a2 m 4x 10,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 04-012,Bolt indv-6kt ch a2 m 4x 12,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 04-016,Bolt indv-6kt ch a2 m 4x 16,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 04-020,Bolt indv-6kt ch a2 m 4x 20,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 04-025,Bolt indv-6kt ch a2 m 4x25,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 04-030,Bolt indv-6kt ch a2 m 4x 30,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 04-035,Bolt indv-6kt ch a2 m 4x35,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 04-040,Bolt indv-6kt ch a2 m 4x40,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 04-045,Bolt indv-6kt ch a2 m 4x45,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 04-050,Bolt indv-6kt ch a2 m 4x50,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 04-060,Bolt indv-6kt ch a2 m 4x60,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 04-070,Bolt indv-6kt ch a2 m 4x70,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 05,Håndhjul for umbraco bolt,1102,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 05-006,Bolt indv-6kt ch a2 m 5 x 6,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 05-010,Bolt indv-6kt ch a2 m 5 x 10,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 05-016,Bolt indv-6kt ch a2 m 5 x 16,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 05-020,Bolt indv-6kt ch a2 m 5 x 20,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 05-025,Bolt indv-6kt ch a2 m 5 x 25,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 05-030,Bolt indv-6kt ch a2 m 5 x 30,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 05-035,Bolt indv-6kt ch a2 m 5 x 35,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 05-040,Bolt indv-6kt ch a2 m 5 x 40,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 05-045,Bolt indv-6kt ch a2 m 5 x 45,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 05-050,Bolt indv-6kt ch a2 m 5 x 50,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 05-055,Bolt indv-6kt ch a2 m 5 x 55,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 05-060,Bolt indv-6kt ch a2 m 5 x 60,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 05-070,Bolt indv-6kt ch a2 m 5 x 70,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 05-080,Bolt indv-6kt ch a2 m 5 x 80,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 05-090,Bolt indv-6kt ch a2 m 5 x 90,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 05-100,Bolt indv-6kt ch a2 m 5 x 100,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 06-010,Bolt indv-6kt ch a2 m 6 x 10,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 06-012,Bolt indv-6kt ch a2 m 6 x 12,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 06-016,Bolt indv-6kt ch a2 m 6 x 16*,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 06-020,Bolt indv-6kt ch a2 m 6 x 20,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 06-025,Bolt indv-6kt ch a2 m 6 x 25,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 06-030,Bolt indv-6kt ch a2 m 6 x 30,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 06-035,Bolt indv-6kt ch a2 m 6 x 35,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 06-040,Bolt indv-6kt ch a2 m 6 x 40,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 06-045,Bolt indv-6kt ch a2 m 6 x 45,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 06-050,Bolt indv-6kt ch a2 m 6 x 50*,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 06-060,Bolt indv-6kt ch a2 m 6 x 60,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 06-065,Bolt indv-6kt ch a2 m 6 x 65,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 06-070,Bolt indv-6kt ch a2 m 6 x 70,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 06-080,Bolt indv-6kt ch a2 m 6 x 80,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 06-090,Bolt indv-6kt ch a2 m 6 x 90,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 06-100,Bolt indv-6kt ch a2 m 6 x 100,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 08-010,Bolt indv-6kt ch a2 m 8 x 10,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 08-016,Bolt indv-6kt ch a2 m 8 x 16,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 08-020,Bolt indv-6kt ch a2 m 8 x 20,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,M 2861 08-025,Bolt indv-6kt ch a2 m 8 x 25*,1101,EA,EA,1100,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
